glyph_unified	src_ref	pronunciation	meaning
󴋬	D1-04920	nɚ̰⁵⁵	缝补（衣物）。
󴋭	D1-04921	hɔ²¹	绵羊。
󴋮	D1-04922	pu³³	薹（菜～），穗包杆。
󴋯	D1-04923	dḭ⁵⁵	能，可以。
󴋰	D1-04924	fɑ̰⁵⁵	藏（～东西）。
󴋱	D1-04925	ɳo̰²¹	后年。
󴋲	D1-04926	mu³³le³³	好意思。
󴋳	D1-04927	t͡ʂʰḭ⁵⁵	擗，掰（粑）。
󴋴	D1-04928	t͡ʂo̹⁵⁵	加，添。
󴋵	D1-04929	ɣo²¹	（一）亿。
󴋶	D1-05001	ʑi²¹	水。
󴋷	D1-05002	bu²¹	浮，漂，漂浮。
󴋸	D1-05003	ɡɯ⁵⁵	涉（～水）。
󴋹	D1-05004	bo̹⁵⁵	野鸭。
󴋺	D1-05005	ʑɯ²¹	漏（～水）。
󴋻	D1-05006	ɑ²¹ze²¹	轻（～～地扫）。
󴋼	D1-05007	d͡ʑi⁵⁵	荡（～刀子）。
󴋽	D1-05008	bo̹³³	柿子。
󴋾	D1-05009	ʂu²¹	捞（从水中～物）。
󴋿	D1-05010	bi²¹	蚯蚓。
󴌀	D1-05011	ɳo²¹⁻³³	灵魂，魂。
󴌁	D1-05012	ʔo³³	泼（水或饭从碗中～出来）。
󴌂	D1-05013	ʂʅ²¹	浇（～水）。
󴌃	D1-05014	t͡ʂʅ⁵⁵	露水。
󴌄	D1-05015	do̹²¹	浑（～浊水）。
󴌅	D1-05016	ɖɯ³³	断（棍子，竹子～）。
󴌆	D1-05017	ti⁵⁵	唾沫（名词）。
󴌇	D1-05018	tḭ²¹	泡（浸～），淋（雨～）。
󴌈	D1-05019	ʂʅ̰⁵⁵	捂（发酵白酒等）。
󴌉	D1-05020	ᶮd͡ʑʰo²¹	泻（～肚子）。
󴌊	D1-05021	bɤ³³	墓（坟～）。
󴌋	D1-05022	bo̹³³	（芝）麻。
󴌌	D1-05023	pʰɤ²¹	蓬（一～树，一～草）。
󴌍	D1-05024	hu²¹	染（～布）。
󴌎	D1-05025	d͡ʐɯ²¹⁻¹³	有（的），有（时）。
󴌏	D1-05026	sḭ⁵⁵	退（退潮的～），干涸（水～～）。
󴌐	D1-05101	ɣɚ̰²¹	搅（～拌粮食晒）。
󴌑	D1-05102	sɯ³³	血（淌～，流～）。
󴌒	D1-05103	ɣɤ̰²¹	切（～菜，～肉）。
󴌓	D1-05104	t͡sʰe³³	（头）发。
󴌔	D1-05105	t͡ʂʰḛ²¹	伸（使动）。
󴌕	D1-05106	d͡ʐḛ²¹	伸（自动）。
󴌖	D1-05107	ᵐbʰɚ²¹	瓶（酒～）。
󴌗	D1-05108	d͡ze²¹	滴，淌（口水往下～）。
󴌘	D1-05109	mi³³	脸面，面颊。
󴌙	D1-05110	mṵ²¹	吹（～火）。
󴌚	D1-05111	ɣɯ²¹	姑爷，新郎。
󴌛	D1-05112	ɡɯ⁵⁵	雁（大～）。
󴌜	D1-05113	bo̹²¹	掉，落（～下）。
󴌝	D1-05114	vo̹⁵⁵	横。
󴌞	D1-05115	ʈʰɚ̰⁵⁵	变（～化）。
󴌟	D1-05116	lɤ³³	囫囵（吞）。
󴌠	D1-05117	ɳɚ̰²¹	无牙老人吃东西的形状。
󴌡	D1-05118	sɿ⁵⁵	肝。
󴌢	D1-05119	ɕe²¹	虱子。
󴌣	D1-05120	dɔ⁵⁵	（名）誉。
󴌤	D1-05121	mɑ̰²¹	马缨（花树）。
󴌥	D1-05122	tɤ̰²¹	闰（～年～月）。
󴌦	D1-05123	lɯ̰²¹	膆子，嘴角（动物）。
󴌧	D1-05201	lḭ⁵⁵	卷（～席）。绕（～线）。
󴌨	D1-05202	lḭ⁵⁵	卷（刀，锄～口）。
󴌩	D1-05203	ɣɔ²¹	胀（肚子～）。
󴌪	D1-05204	pʰɑ̰⁵⁵	叶子。
󴌫	D1-05205	pʰɑ̰²¹	半（一～）。
󴌬	D1-05206	t͡ʂʰe³³	抖（发～）。
󴌭	D1-05207	ⁿdʰɔ²¹	懒（～惰）。
󴌮	D1-05208	tʰu²¹	桶（水～）。
󴌯	D1-05209	tɤ̰²¹	撮（～粮食）。
󴌰	D1-05210	lɑ̰⁵⁵	辣子。
󴌱	D1-05211	tɤ̰²¹	层（一～）。套（一～衣服裤子穿）。
󴌲	D1-05212	pi²¹	吐（～口水），吐（～唾沫）。
󴌳	D1-05213	mɑ̰⁵⁵	讨（～饭）。
󴌴	D1-05214	d͡zɚ²¹	茎杆。（一）棵。
󴌵	D1-05215	ʔe²¹	今（天）。
󴌶	D1-05216	t͡ɕɔ⁵⁵	平锣。
󴌷	D1-05217	ʈʰo³³	叶子。肢腿。
󴌸	D1-05218	kʰu²¹	盘（脚）。（一）盘绳子。
󴌹	D1-05219	pʰi⁵⁵	呕吐。
󴌺	D1-05220	mɑ̰⁵⁵	兵。
󴌻	D1-05221	pʰḭ²¹	折叠。
󴌼	D1-05222	d͡ze²¹	剩（～饭，自动）。
󴌽	D1-05223	ɖɚ²¹	满（水～，～月）。
󴌾	D1-05301	xo̰²¹	活（～人，～树）。
󴌿	D1-05302	t͡ɕi³³	漆（～树，油～）。
󴍀	D1-05303	ᶯd͡ʐʰʅ²¹	退却，让开。
󴍁	D1-05304	pʰi⁵⁵	参加。
󴍂	D1-05305	de⁵⁵	外（屋外）。
󴍃	D1-05306	bɑ̰³³	棚子。
󴍄	D1-05307	pʰi⁵⁵	相称。
󴍅	D1-05308	pʰi³³	妣，祖母。
󴍆	D1-05309	ɣɤ̰⁵⁵	针。户，家（一～，一～）。
󴍇	D1-05310	ɕi²¹	种，类，样（一～，一～，一～）。
󴍈	D1-05311	dɚ³³	芦苇。
󴍉	D1-05312	pʰɑ̰³³	杆（手～，脚～）。
󴍊	D1-05313	d͡ʑɯ̰⁵⁵	缝（～新衣）。
󴍋	D1-05314	sɯ³³	走。
󴍌	D1-05315	mu³³	马。
󴍍	D1-05316	t͡ɕʰɚ⁵⁵	行（一～）。
󴍎	D1-05317	ʑḭ²¹	影子，灵魂。
󴍏	D1-05318	ɳɯ̰²¹	光滑。
󴍐	D1-05319	t͡ʂʰɚ⁵⁵	编（～辣子，～辫子的～）。
󴍑	D1-05320	sɑ̰²¹	粗糙，不光滑。
󴍒	D1-05321	nɚ̰⁵⁵	抿（～墙）。
󴍓	D1-05322	tɤ²¹	（重）甸甸。
󴍔	D1-05323	kɤ̰⁵⁵	忙。
󴍕	D1-05324	t͡sʰo̰⁵⁵	阳光。
󴍖	D1-05401	ti²¹	（门）槛。
󴍗	D1-05402	pɤ̰⁵⁵	（稻）草。
󴍘	D1-05403	pɤ²¹	肺。
󴍙	D1-05404	ɬo̰²¹	卯（年）。兔子。
󴍚	D1-05405	ɖɤ²¹	一顿（饭）。
󴍛	D1-05406	pɤ³³	堆（一～）。
󴍜	D1-05407	ʈʰɚ̰²¹	晃（水～荡）。
󴍝	D1-05408	t͡sʰi²¹	洗。
󴍞	D1-05409	do̰²¹	出（～来）。
󴍟	D1-05410	t͡ɕʰɯ̰²¹	磨（动词）。
󴍠	D1-05411	t͡si⁵⁵	遣（派～，差～），使唤。
󴍡	D1-05412	t͡ɕʰɚ²¹	线（棉，麻～）。
󴍢	D1-05413	tɚ³³	置，使…立，使…坐（如把石头孩子立住）。
󴍣	D1-05414	t͡ɕo⁵⁵	媒人。
󴍤	D1-05415	pʰe⁵⁵/pʰi³³	（木）板。（一）块。
󴍥	D1-05416	t͡sʰɯ̰²¹	握（～拳）。
󴍦	D1-05417	t͡so̰²¹	（一）窝（小猪）。
󴍧	D1-05418	d͡zo²¹	粮食。
󴍨	D1-05419	ⁿdʰɯ̰²¹	阴（天～）。
󴍩	D1-05420	d͡ʐɚ̰²¹	（竹竿）。
󴍪	D1-05421	ʂʅ⁵⁵	汗垢。
󴍫	D1-05422	ko²¹ʑɤ̰²¹	撒娇（小孩）。
󴍬	D1-05423	mu³³	天。
󴍭	D1-05424	ɡɑ̰³³	（一）处。
󴍮	D1-05425	kɯ̰⁵⁵	会（学～，～用）。
󴍯	D1-05501	t͡sʰɤ²¹	拈（用手指～），叼。
󴍰	D1-05502	do̰⁵⁵	毒（～药），浓（～茶）。
󴍱	D1-05503	sḭ⁵⁵	杀（～人），灭（～火）。
󴍲	D1-05504	mu²¹	高。
󴍳	D1-05505	ɳo̹̰²¹	多少，（一）样多。
󴍴	D1-05506	di²¹	蚯蚓。
󴍵	D1-05507	ne³³	发芽。
󴍶	D1-05508	t͡sʰu³³	肥，壮，胖。
󴍷	D1-05509	pʰo̰²¹	女奴。
󴍸	D1-05510	ȵi⁵⁵	鬼（～神）。
󴍹	D1-05511	ȵi³³	姑妈。
󴍺	D1-05512	pɔ³³	帮（～助）。
󴍻	D1-05513	ᶯd͡ʐʰʅ³³	冲（用水～）。
󴍼	D1-05514	ᶯɖʰɯ̰⁵⁵	打（用棍～果）。
󴍽	D1-05515	pu³³	公（鸡），公（母）。
󴍾	D1-05516	d͡zɯ⁵⁵	刺（名词）。
󴍿	D1-05517	po³³	交换（用物～～）。
󴎀	D1-05518	po̰²¹	稠（稀～）。
󴎁	D1-05519	t͡ɕʰu³³	（裤）腰。
󴎂	D1-05520	dɚ²¹	埂（子）。
󴎃	D1-05521	dɤ̰²¹	装扮，打扮。
󴎄	D1-05522	lo⁵⁵	虎。
󴎅	D1-05523	t͡se³³	把（～尿屎）。
󴎆	D1-05524	ʈɔ³³	跛（～脚）。
󴎇	D1-05525	do⁵⁵	接（用器皿～）。
󴎈	D1-05526	to³³	放置，搁。
󴎉	D1-05527	ȵɯ⁵⁵	指（～方向），瞄准。
󴎊	D1-05601	kɑ̰⁵⁵	枝（树～）。
󴎋	D1-05602	ᶯd͡ʐʰu²¹	（冰）柱。
󴎌	D1-05603	kʰo²¹	全部，所有，完全。
󴎍	D1-05604	kʰo⁵⁵	癒（病～，～好）。
󴎎	D1-05605	t͡ɕo̰²¹	刮（～锅底）。
󴎏	D1-05606	ɡɯ²¹	身（～体）。
󴎐	D1-05607	bɔ⁵⁵	背（孩子）（自动）。
󴎑	D1-05608	t͡ɕʰɔ²¹	匹（一～马），头（一～牛）。
󴎒	D1-05609	sḭ²¹ɡo̰⁵⁵/d͡zo²¹	犁（名词）。
󴎓	D1-05610	ʂo⁵⁵	燎（火焰～着）。
󴎔	D1-05611	kʰɑ̰²¹⁻³³	硬，铁（核桃）。
󴎕	D1-05612	t͡ʂʰɤ̰⁵⁵	间（～苗）。
󴎖	D1-05613	ɡɤ̰⁵⁵	瞬（一～间）。
󴎗	D1-05614	t͡ɕʰɚ⁵⁵	划（用刀～）。
󴎘	D1-05615	t͡ɕʰɚ³³	醒（睡～）。
󴎙	D1-05616	ȵḭ²¹	心。
󴎚	D1-05617	ȵḭ⁵⁵	按，压（下去）。
󴎛	D1-05618	ȵi²¹	勒，系（用绳子）。
󴎜	D1-05619	t͡ɕe³³	筛子。
󴎝	D1-05620	ᶯd͡ʐʰḭ⁵⁵	撕（～绵羊毛和～瘦肉）。
󴎞	D1-05621	ȵe³³	吃过，做过的事物。
󴎟	D1-05622	pu̲²¹	团（饭～），捏（～饭团）。
󴎠	D1-05623	bɤ²¹	堆（动词），轿子，锅盖。
󴎡	D1-05701	t͡ɕɯ³³	粗。
󴎢	D1-05702	nɔ²¹	耳朵。
󴎣	D1-05703	hḭ⁵⁵	胃。
󴎤	D1-05704	t͡ʂʰʅ⁵⁵	迁（～移）。
󴎥	D1-05705	pʰo̹³³	旗子。
󴎦	D1-05706	dɯ³³	秃（～手）。
󴎧	D1-05707	ɳɔ⁵⁵	过（吃～，穿～）。
󴀡	D1-05708	t͡ʂʰo̹²¹	抬（～东西）。
󴎩	D1-05709	t͡ɕʰḭ²¹	抓（用指甲～）。
󴎪	D1-05710	t͡ɕʰḭ²¹	疟疾。
󴎫	D1-05711	t͡ʂʰo̹³³	大铁锅。
󴎬	D1-05712	to̰⁵⁵	毒（～人）（动词）。
󴎭	D1-05713	ȵe³³	霜。
󴎮	D1-05714	nɔ⁵⁵/ᶯd͡ʐʰɤ̰²¹	抢（东西）。
󴎯	D1-05715	dɯ²¹	草（果）。
󴎰	D1-05716	t͡ɕʰu³³	烧（洋芋）。
󴎱	D1-05717	pʰɚ²¹	辣子。辣（形容词）。
󴎲	D1-05718	pʰu⁵⁵	茯苓。
󴎳	D1-05719	d͡zɔ²¹	鼓（锣～）。
󴎴	D1-05720	d͡zɑ̰⁵⁵	冲（～墙）。
󴎵	D1-05721	ɬɯ̰⁵⁵	口袋（粮食～～）。
󴎶	D1-05722	kʰɑ̰²¹⁻³³	箩（碗～，背～）。
󴎷	D1-05723	kʰɑ̰³³	弟弟。
󴎸	D1-05724	pʰo̹²¹	灰色。（灰）尘。
󴎹	D1-05725	ɖo³³	蜂。
󴎺	D1-05726	ɖo²¹	燃（火～着了）。
󴎻	D1-05727	ɡu²¹	完。
󴎼	D1-05728	t͡sʰɿ³³	细（～绳子）。
󴎽	D1-05801	tɑ̰³³	上的坡（名词）。
󴎾	D1-05802	ȵi⁵⁵	明年。
󴎿	D1-05803	pʰo̹²¹	（手）膀子。
󴏀	D1-05804	tʰɔ³³	腌（～～肉）。
󴏁	D1-05805	ɬo̰⁵⁵	放牧。
󴏂	D1-05806	t͡sʰo̹²¹	板油（动物～），拈（～火）。
󴏃	D1-05807	lɔ³³	中间，中央。
󴏄	D1-05808	ɡu³³	（中）间。
󴏅	D1-05809	lɯ²¹	蝴蝶。
󴏆	D1-05810	ɖɚ̰⁵⁵	闪（～烁，～亮）。
󴏇	D1-05811	nɔ³³	垫（～桌脚）。
󴏈	D1-05812	ȵɔ²¹	蜘蛛。
󴏉	D1-05813	ȵɔ³³	（很）粘。
󴏊	D1-05814	ɳd͡ʐʰɑ̰⁵⁵	掺合，掺杂。
󴏋	D1-05815	ɡu³³	院子，天井。
󴏌	D1-05816	t͡sʰɔ²¹	塞（～进去，～下去，～起来堵住）。
󴏍	D1-05817	t͡sʰɿ³³	（这）段时间。
󴏎	D1-05818	ᶯɖḭ⁵⁵	削砍（～明子）。
󴏏	D1-05819	ʑḭ³³/lḭ⁵⁵	坟（墓）。
󴏐	D1-05820	ɡu²¹	轮（一～）。周围。
󴏑	D1-05821	lḭ²¹	缠绕。犁担。
󴏒	D1-05822	sɑ̰⁵⁵	气（吸～的～）。
󴏓	D1-05823	d͡ʑɑ̰²¹	冷（寒～）。
󴏔	D1-05824	ɖɑ̰²¹	坏（自动）。
󴏕	D1-05825	do³³/ɖɯ³³	支（一～线）。
󴏖	D1-05826	ȵo̹̰²¹	藤（～子）。
󴏗	D1-05901	ɳɔ⁵⁵	事情。活计。
󴏘	D1-05902	ⁿdʰe²¹	坝子，平坝。
󴏙	D1-05903	d͡ʐɔ⁵⁵	直（～～的）。
󴏚	D1-05904	lu²¹	包围，围（住）。
󴏛	D1-05905	ʑe²¹	熊（狗～）。
󴏜	D1-05906	tʰɚ⁵⁵	他们。
󴏝	D1-05907	t͡ɕe³³	口（吃一～）。
󴏞	D1-05908	ᶯɖʰɚ²¹	脓（出～，～水）。
󴏟	D1-05909	de³³/bɑ²¹	父亲。
󴏠	D1-05910	bɔ³³	聋（耳～）。
󴏡	D1-05911	d͡ʑɔ²¹	量（～斗）。
󴏢	D1-05912	ȵo̹³³	小（大～的～）。
󴏣	D1-05913	ȵe²¹	是。
󴏤	D1-05914	se³³	（一）丫（桔子）。
󴏥	D1-05915	ⁿd͡zʰɚ̰⁵⁵	咬（衣物被鼠～）。
󴏦	D1-05916	ŋɔ²¹	见（看见）。
󴏧	D1-05917	pʰu²¹	喷（用嘴～水）。
󴏨	D1-05918	ʂɚ³³	长（～短）。
󴏩	D1-05919	ᶯɖʰɯ²¹/ɦi²¹	冇（犁～）。
󴏪	D1-05920	ʂo̹̰²¹	触（～电）。
󴏫	D1-05921	t͡sɯ⁵⁵	咳。
󴏬	D1-05922	ⁿd͡zʰu²¹	冠毛（飞禽）。
󴏭	D1-05923	t͡ʂʰɚ̰²¹	篱笆。
󴏮	D1-06001	si³³	聪明。仙人。
󴏯	D1-06002	ŋɤ̰²¹	悬岩顶口。
󴏰	D1-06003	t͡sɔ⁵⁵/ᶯd͡ʐʰɔ²¹	唱，曲调名。
󴏱	D1-06004	t͡ʂo̹²¹	（一）棵，（一）苗（瓜，豆苗～～）。
󴏲	D1-06005	pʰu³³	价（～格，～钱）。
󴏳	D1-06006	t͡ɕɚ²¹	脊（～背，～梁，～背骨等）。
󴏴	D1-10101		瘪（气～）。
󴏴	D1-10102	hɑ̰³³	蝙蝠。
󴐁	D1-10103	no̹³³	蝙蝠。
󴏵	D1-10104	d͡zɯ̰³³	罪过，罪行。
󴏶	D1-10105	t͡se²¹	占卜（名词）。
󴏷	D1-10106	t͡sʰi³³	清明节。
󴏸	D1-10107	mi³³	清明节。
󴏹	D1-10108	t͡sʰḛ²¹	刺，扎，用针扎。
󴏺	D1-10109	t͡ʂʰɯ²¹	用火烫，燎，烧。
󴏻	D1-10110	ʂe²¹	涨，鼓（口袋～～）。
󴏼	D1-10111	du²¹	弩担。
󴏽	D1-10112	ɣu²¹	秧田。
󴏾	D1-10113	ko̹³³	梅子，杏子。
󴏿	D1-10114	ⁿd͡zʰo̰²¹	寂寞，心感到孤单之神态。
󴐀	D1-10115	no³³	籼米。
󴐂	D1-10116	d͡zḭ⁵⁵	祭奠。
󴐃	D1-10117	t͡se⁵⁵	咬牙切齿地视人。
󴐄	D1-10118	t͡sʰo̹̰²¹	穿戴漂亮。
󴐅	D1-10119	d͡ʐɯ²¹	披毡。
󴐆	D1-10120	ⁿd͡zʰɯ⁵⁵	裕（富～）。
󴐇	D1-10121	bɑ̰²¹	肉（小孩语）。
󴐈	D1-10122	tʰɤ⁵⁵	大后天。
󴐉	D1-10123	ʑe²¹	旺盛，发达，隆重。
󴐊	D1-10124	hɑ̰⁵⁵	小㹀牛，小母牛。
󴐋	D1-10125	ʂo̰²¹	上，纳（～鞋底）。
󴐌	D1-10126	tʰɤ³³	喉结。
󴐍	D1-10201	tɔ³³	菜叶枯黄。
󴐎	D1-10202	do̰⁵⁵	补，（～秧，～菜，～苞谷）。
󴐏	D1-10203	dɤ²¹	躯，杆（身）。
󴐐	D1-10204	tɔ³³⁻¹³	松，放松。
󴐑	D1-10205	mɤ²¹	细小。
󴐒	D1-10206	nɑ̰̰³³	窗子。
󴐓	D1-10207	t͡sɚ³³	窗子。
󴐔	D1-10208	ʑḭ³³	一起来，一齐来。
󴐕	D1-10209	ɣu²¹	恶人。
󴐖	D1-10210	bɑ̰²¹	私生子。
󴐗	D1-10211	ⁿd͡zʰo⁵⁵	火柴头。
󴐘	D1-10212	pʰṵ⁵⁵	轮（车～）。
󴘓	D1-10213	lɤ⁵⁵	喉结。
󴐌	D1-10214	tɤ³³	喉结。
󴐚	D1-10215	tɔ²¹	块，塘（一小～地）。
󴐛	D1-10216	po̰²¹	人才，材料。
󴐜	D1-10217	ɣɑ̰⁵⁵	挎包，衣带。
󴐝	D1-10218		挎包，衣带。
󴐞	D1-10219	ᶯd͡ʐʰo̰³³	纽扣。
󴐟	D1-10220	mo³³	纽扣。
󴐠	D1-10221	bo²¹	乞求（上父）。
󴐡	D1-10222	ʑḛ²¹	乞求（上父）。
󴐢	D1-10223	ɕe²¹	癣。
󴐣	D1-10224	ɣɤ²¹	雹（冰～）。
󴐤	D1-10225	lo̰²¹	雹（冰～）。
󴐥	D1-10226	t͡sʰɔ²¹	土垡。
󴐦	D1-10227	pʰi³³	土垡。
󴐧	D1-10228	bɑ̰²¹	深，厚意表达心情的礼品。
󴐨	D1-10229	t͡ɕʰu²¹	火把节。
󴕗	D1-10230	mu²¹	火把节。
󴐩	D1-10231		芹菜。
󴐙	D1-10232	tɔ²¹	在掌上，掌粑粑。
󴐪	D1-10301	t͡ʂɚ̰²¹	蜻蜓。
󴐫	D1-10302	ɣɑ̰²¹	痒苏。
󴐬	D1-10303	ɣo̹²¹	伙伴，朋友。
󴐭	D1-10304	t͡ɕɔ³³	监狱。
󴐮	D1-10305	tʰḛ⁵⁵	面牙，犬牙。
󴐯	D1-10306	vɔ²¹	下垂飘动状（豆子结状）。
󴐰	D1-10307	du³³	流（水流）。
󴐵	D1-10308	ⁿd͡zʰɚ³³	团结，和睦，齐心。
󴐶	D1-10309	ɣo̹²¹	一群，一伙。
󴐷	D1-10310	ɣu³³	温和，和蔼。
󴐸	D1-10311	t͡ɕɔ²¹	打草布，裱纸。
󴐹	D1-10312	tʰɯ³³	低头。
󴐺	D1-10313	lɑ̰⁵⁵	镲（乐器）。
󴖢	D1-10314	ᶯd͡ʐʰɚ̰³³	镲（乐器）。
󴐻	D1-10315	zḭ⁵⁵	蓖麻。
󴐼	D1-10316	mu²¹	蓖麻。
󴐱	D1-10317	t͡su²¹	把（谷～）。
󴏴	D1-10318	hɑ̰³³	蝙蝠。
󴐁	D1-10319	no̹³³	蝙蝠。
󴐽	D1-10320	ʔɚ̰²¹	凹。
󴐲	D1-10321	tʰḛ⁵⁵	咬（猪～架的～）。
󴐳	D1-10322	t͡ʂʰɤ²¹	猛，狠，用力（戳，打之意）。
󴐴	D1-10323	fɤ²¹	腮腺炎（脖子肿的一种病）。
󴐾	D1-10324	ŋo̹³³	肥沃（土地肥沃），丰收年。
󴐿	D1-10325	ⁿdʰɚ̰⁵⁵	黏，黏果（草）。
󴑀	D1-10326	bɤ²¹	倍，份。
󴑁	D1-10401	du³³	没关系。
󴑂	D1-10402	di²¹	立即，马上。
󴑃	D1-10403	mo³³	甘蔗。
󴑄	D1-10404	t͡sʰɯ³³	甘蔗。
󴑅	D1-10405	pʰi²¹	（细雨）蒙蒙。
󴑆	D1-10406	dḭ²¹	畅（顺畅）。
󴑇	D1-10407	mɑ̰²¹	畅（顺畅）。
󴑏	D1-10408	t͡ɕʰi³⁵	可怜。
󴑐	D1-10409	ᶮd͡ʑʰɔ³³	可怜。
󴘁	D1-10410	mɚ̰⁵⁵	飘飘然。
󴑒	D1-10411	dḛ²¹	燕子。
󴔏	D1-10412	vɔ³³	燕子。
󴑈	D1-10413	t͡sɯ⁵⁵	编造（谣言）。
󴑉	D1-10414	t͡ʂɯ³³	铝。
󴑊	D1-10415	tʰo⁵⁵	当然（肯定的语气）。
󴗵	D1-10416	so̹⁵⁵	当然（肯定的语气）。
󴑋	D1-10417	ɡɤ̰⁵⁵	堆（一～火的～）。
󴑌	D1-10418	ko³³	困苦，困难，艰难。
󴗼	D1-10419	t͡ɕo̹³³	困苦，困难，艰难。
󴑍	D1-10420	t͡ɕʰo³³	产（家～，地～，财～）。
󴑎	D1-10421	to̹²¹	打搅，忙乱（打搅别人的睡眠）。
󴑓	D1-10422	t͡su²¹	双脚并跳。
󴑔	D1-10423	t͡ʂɤ²¹	快快走。
󴑕	D1-10424	ⁿd͡zʰi²¹	辣（眼病，仿佛落入辣的东西）。
󴑌	D1-10425	ko³³	愁，焦愁。
󴑖	D1-10426	tʰɯ⁵⁵	愁，焦愁。
󴑗	D1-10427	ʑo²¹	全身无力，软，困乏病疼状。
󴑘	D1-10428	du²¹	桩（一～事）。
󴑙	D1-10501	t͡ʂɤ̰⁵⁵	齁（小孩盐吃多得的病）。
󴑚	D1-10502	tʰu²¹	割蜂蜜。
󴑧	D1-10503	kʰɤ̰⁵⁵	石阶。
󴑨	D1-10504	dɯ²¹	不成器。
󴑛	D1-10505	d͡zɚ⁵⁵	编，编（～草席，打草鞋）。
󴑜	D1-10506	d͡ʐɯ²¹	忌恨。
󴑝	D1-10507	t͡ʂʰe²¹	青棚（松毛棚子）。
󴑞	D1-10508	pu²¹/li⁵⁵	蚕豆。
󴑟	D1-10509	le³³	垭口，上边（两山之间的垭口）。
󴑠	D1-10510	hɔ⁵⁵	羡慕。
󴑡	D1-10511	xɔ²¹	马蜂（细马蜂）。
󴑢	D1-10512	ʑɔ³³	马蜂（细马蜂）。
󴑣	D1-10513	ɡɑ̰⁵⁵	懂事，清楚。
󴑤	D1-10514	ᶮd͡ʑʰo̹²¹	贫瘠，贫穷，瘦地。
󴑥	D1-10515	ⁿdʰɤ³³	图（～吃～穿）。
󴑦	D1-10516	nḛ²¹	刀，蛇等口很锋利。
󴑩	D1-10517	ᶯd͡ʐʰɔ³³	疲倦。
󴑪	D1-10518	to̰⁵⁵	鞭炮。
󴑫	D1-10519	t͡ʂʰɚ̰²¹	鞭炮。
󴒀	D1-10520	tʰɚ⁵⁵	死疙瘩。
󴒁	D1-10521	so̰²¹	死疙瘩。
󴘔	D1-10522	t͡ɕe²¹	扎（～篱笆，名词，动词）。
󴑬	D1-10523	ɣɤ⁵⁵	竹（古语）。
󴑭	D1-10524	ʔɤ⁵⁵	大印，公章。
󴑮	D1-10525	ɡɯ³³	保密，严密。
󴑯	D1-10526	kɔ²¹	彝族的一个支系。
󴑰	D1-10527	d͡ʑu³³	枯干（～瘪，树～，水源～等）。
󴑱	D1-10528	li³⁵	头发，线等拌在一起，调沙面。
󴑲	D1-10529	ᵐbʰɤ²¹	剖，劈（～瓜，～柴）。
󴑳	D1-10601	d͡ʑu²¹	胳肢窝。
󴑴	D1-10602	fo̹²¹	山草。
󴑵	D1-10603	tɯ̰⁵⁵ᶮd͡ʑʰɤ³³	没（淹～，被洪水淹没）。
󴑶	D1-10604	to̰²¹	公马。
󴑷	D1-10605	tʰe³³	同岁，同年纪。
󴑸	D1-10606	lo³³	岩鸟甲（树名）。
󴘐	D1-10607	ⁿdo̹⁵⁵	岩鸟甲（树名）。
󴑹	D1-10608	no³³	烛菜（冲菜）。
󴘑	D1-10609	sɯ⁵⁵	烛菜（冲菜）。
󴑺	D1-10610	ʔɤ³³	无精打采状。
󴘒	D1-10611	lɤ³³	无精打采状。
󴑻	D1-10612	tʰɚ̰²¹	拍（～小孩）。
󴑼	D1-10613	tʰɯ̰²¹	伤口化脓的疼状。
󴑽	D1-10614	ti³³	起（～鸡皮疙瘩）。
󴑾	D1-10615	xɚ̰²¹	（早上路边有露水，人走过带掉时的说法）。
󴑿	D1-10616	ɡɤ³³	着急。
󴐻	D1-10617	zḭ⁵⁵	蓖麻。
󴐼	D1-10618	mu²¹	蓖麻。
󴒀	D1-10619	tʰɚ⁵⁵	疙瘩（死）。
󴒁	D1-10620	so̰²¹	疙瘩（死）。
󴒂	D1-10621	bo̰²¹/d͡ʑi²¹	葵花。
󴒃	D1-10622	t͡ɕʰɔ²¹/tʰɔ⁵⁵	葵花。
󴒄	D1-10623	pʰɑ̰⁵⁵	后天。
󴒅	D1-10624	d͡zḛ⁵⁵	菜（～谱下放～）。
󴒆	D1-10625		利益，赚。
󴒇	D1-10626	t͡so̹³³	香菌。
󴒈	D1-10627	t͡ʂɯ⁵⁵	迈步。
󴒉	D1-10628	zɚ⁵⁵	森林。
󴒊	D1-10629	se³³	肉色，土色。
󴒋	D1-10630	t͡ʂi²¹	水枪（喷水的枪）。
󴒌	D1-10631	sɑ̰⁵⁵	从中隔出来。
󴒍	D1-10632	pɑ̰⁵⁵	故意，偏偏。
󴖊	D1-10633	ʑḭ⁵⁵	故意，偏偏。
󴒎	D1-10634	ɬɤ³³	温泉。
󴒏	D1-10635	lḛ⁵⁵	压饭，劝饭。
󴒐	D1-10636	tʰɤ²¹	换衣服，整装。
󴒑	D1-10701	tʰɔ³³	骠子。
󴒒	D1-10702	xɚ̰²¹	小木盆。
󴒓	D1-10703	t͡ɕɔ³³	基（屋～，地～）。
󴒔	D1-10704	pɑ̰⁵⁵	艰难，困难。
󴒕	D1-10705	kʰɑ̰²¹	艰难，困难。
󴒟	D1-10706	dɤ²¹	输，败。
󴒠	D1-10707	ɣɔ³³	耐，坚持。
󴒡	D1-10708	ɣo̰⁵⁵	腹，小肚。
