glyph_unified	src_ref	pronunciation	meaning
녥	U0-09409	t͡sʰɯ³³	佐餐，下（酒、饭）。
빒	U0-09501	t͡sʰɯ³³	捏。
댣	U0-09502	t͡sʰɯ³³	挤（奶）。
뫽	U0-09503	t͡sʰɯ¹³	涩。
눪	U0-09504	t͡sʰɯ²¹	十（数词），〖策耿纪〗。
뇇	U0-09505	t͡sʰɯ²¹	（毛）发。
냷	U0-09506	t͡sʰɯ²¹	胡须。
뛘	U0-09507	t͡sʰɯ²¹	锡，〖锡矿〗。
녦	U0-09508	t͡sʰɯ²¹	掉（下），落（下）。〖拉垂液〗。
냸	U0-09509	t͡sʰɯ²¹	乙（天干第二位）。
띊	U0-09601	t͡sʰɯ²¹	完成，成功。过，〖过渡〗。
롣	U0-09602	t͡sʰɯ²¹	（脚）碓，〖脚碓〗，〖碓担〗。
륞	U0-09603	t͡sʰɯ²¹	（盐）臼。
떉	U0-09604	t͡sʰɯ²¹	抽，吸。
빭	U0-09605	t͡sʰɤ̰³³	（轻）舂。
뵫	U0-09606	t͡sʰɤ̰²¹	〖慎重〗。
뙨	U0-09607	t͡sʰɿ⁵⁵	（重叠词缀）〖口齿清楚〗。
뷆	U0-09608	t͡sʰɿ³³	洗。淘。
덠	U0-09609	t͡sʰɿ³³	药。
뷇	U0-09610	t͡sʰɿ³³	火药。
뇈	U0-09611	t͡sʰɿ³³	可爱。
봘	U0-09612	t͡sʰɿ³³	〖神位（古语）〗。
붽	U0-09701	t͡sʰɿ¹³	骟（母畜）。〖苦荞〗。
덡	U0-09702	t͡sʰɿ²¹	〖沼泽地〗。〖慕齐齐〗。
맵	U0-09703	t͡sʰɿ²¹	〖沙锅〗。
봑	U0-09704	t͡sʰɿ²¹	〖陶瓷〗。
롴	U0-09705	t͡sʰɿ²¹	（重叠词缀）〖苦殷殷〗。
녧	U0-09706	t͡sʰɿ²¹	〖麻痛〗。
럢	U0-09707	t͡sʰɿ²¹	〖赤陀〗。
롳	U0-09708	t͡sʰɿ²¹	废，旧。
뮅	U0-09709	d͡zi³³	（人的）关系。〖呗子伯尼〗。
뉋	U0-09801	d͡zi²¹	侧（身）。
뮮	U0-09802	d͡zi²¹	〖螃蟹〗。
덢	U0-09803	d͡zɪ³³	钻，凿。
뿞	U0-09804	d͡zɪ³³	啄。
븾	U0-09805	d͡zɪ³³	剁。
뙩	U0-09806	d͡zɪ³³	切（菜、肉等）。
뿨	U0-09807	d͡zɪ³³	〖结实〗。
뀽	U0-09808	d͡zɪ³³	匪。〖匪首〗，〖小偷〗。〖左诺〗。
빼	U0-09809	d͡zɪ³³	〖唠叨〗。
눟	U0-09810	d͡zɪ¹³	祭祀。
랟	U0-09811	d͡zɪ¹³	超度。
룉	U0-09901	d͡zɪ¹³	编织。〖组织（名词）〗。
뉌	U0-09902	d͡ze³³	骑（动词）。骑（量词）。
뼮	U0-09903	d͡ze³³	鼓。
늴	U0-09904	d͡ze³³	炷（量词）。
만	U0-09905	d͡ze³³	凶恶（专指兽类）。〖无中生有〗。〖疔毒〗，〖疾病〗。
늵	U0-09906	d͡ze³³	腥（气），膻（味）。
뻙	U0-09907	d͡ze³³	生（与熟相对）。
딐	U0-09908	d͡ze²¹	（事）因。
뷩	U0-09909	d͡ze²¹	（树）棵。茎，干。
믪	U0-10001	d͡ze²¹	〖诱惑〗。
늶	U0-10002	d͡zə³³	潮湿。
뜢	U0-10003	d͡zɛ⁵⁵	憨（吃）。
듀	U0-10004	d͡zɛ⁵⁵	〖冻菌〗。
똍	U0-10005	d͡zɛ³³	常常（地）。
륟	U0-10006	d͡zɛ²¹	丰富，〖耿奢哲〗。
돯	U0-10007	d͡zɛ²¹	〖脊椎凹陷处〗。〖幽默，风趣，诙谐〗。
릭	U0-10008	d͡zɑ³³	碎步。
딶	U0-10009	d͡zɑ³³	〖物品，东西〗。
덣	U0-10010	d͡zɑ³³	〖墨水〗。
밀	U0-10011	d͡zɑ¹³	塞（动词）。
띋	U0-10101	d͡zᴀ³³	〖草席〗。
뾼	U0-10102	d͡zᴀ²¹	（砖）模子，土坯。〖犁坯〗。
뾲	U0-10103	d͡zᴀ²¹	〖香肠〗。
녨	U0-10104	d͡zᴀ²¹	〖当然啦〗。
뷚	U0-10105	d͡zᴀ²¹	〖疾病（泛称）〗。
둘	U0-10106	d͡zᴀ²¹	〖踩水（游泳的一种动作）〗。
덤	U0-10107	d͡zæ²¹	潲（雨）。〖白鹇（鸟名）〗。
늸	U0-10108	d͡zo³³	生长着。〖耿诺左〗。
뉍	U0-10109	d͡zo³³	纠缠。
듫	U0-10110	d͡zo³³	恨，讨厌。
딷	U0-10111	d͡zo³³	建造。
뎐	U0-10112	d͡zo³³	（堆）尖。过分。
뀋	U0-10201	d͡zo³³	绊（舌）。
뒗	U0-10202	d͡zo³³	（后缀词）〖红红的〗。
띌	U0-10203	d͡zo³³	〖感谢〗。
뽩	U0-10204	d͡zo³³	凿。
뇉	U0-10205	d͡zo³³	申报，禀报。
뎫	U0-10206	d͡zo²¹	（抬）高，（垫）高。〖敷衍〗。
뙪	U0-10207	d͡zo²¹	〖头绪〗。
뢊	U0-10208	d͡zo²¹	〖故事（书面古语）〗。
듹	U0-10209	d͡zo²¹	〖告状〗。
똲	U0-10210	d͡zo²¹	〖线头，火柴头〗。
릘	U0-10211	d͡zo²¹	〖火药〗。
뿓	U0-10212	d͡zu³³	吃。
돰	U0-10301	d͡zu³³	〖应该〗。
뎬	U0-10302	d͡zu³³	一同，同时。
분	U0-10303	d͡zu³³	〖男子汉，大丈夫〗。
뛱	U0-10304	d͡zu³³	牵挂，惦记。
뉎	U0-10305	d͡zu³³	认真。
렾	U0-10306	d͡zu³³	〖木盔（餐具）〗。
먬	U0-10307	d͡zu³³	凿（子）。
듁	U0-10308	d͡zu³³	虎（别称）。
듂	U0-10309	d͡zu³³	慌，〖心慌〗。
뮥	U0-10310	d͡zu³³	副（量词）。张（量词）。架（量词）。
뵑	U0-10401	d͡zu²¹	齐。理齐。
늷	U0-10402	d͡zu²¹	密。
맜	U0-10403	d͡zu²¹	集中。〖出席，到会〗。〖相会〗。
늹	U0-10404	d͡zu²¹	居住。〖基业〗。〖主伊德〗。
멹	U0-10405	d͡zu²¹	〖彩虹〗。
낀	U0-10406	d͡zʊ⁵⁵	犀（牛）。
믫	U0-10407	d͡zʊ⁵⁵	〖窄而长条的形状〗。
뤧	U0-10408	d͡zʊ³³	〖高粱〗。
륿	U0-10409	d͡zʊ²¹	粮。庄稼。
벼	U0-10410	d͡zɯ⁵⁵	（刺，钉）〖刺〗。〖菠萝〗。
돱	U0-10501	d͡zɯ⁵⁵	钉（子）。
듃	U0-10502	d͡zɯ⁵⁵	花（斑纹），〖花马〗，〖斑马〗，〖花色〗，〖斑斑，点点〗。
뎭	U0-10503	d͡zɯ³³	皴裂。
봙	U0-10504	d͡zɯ³³	幢（量词）。
봒	U0-10505	d͡zɯ³³	把（用具量词）。张（用具量词）。架。支。盏。
뾄	U0-10506	d͡zɯ³³	撞。
뾅	U0-10507	d͡zɯ³³	侧（身）。
룗	U0-10508	d͡zɯ³³	级。
딋	U0-10509	d͡zɯ³³	架，台（量词）。
뒘	U0-10601	d͡zɯ³³	边缘。棱角。
뽳	U0-10602	d͡zɯ³³	〖山梁〗。
돲	U0-10603	d͡zɯ¹³	歪斜。
둬	U0-10604	d͡zɯ²¹	双，对（量词）。双（数），偶（数）。
돳	U0-10605	d͡zɯ²¹	防备。
돴	U0-10606	d͡zɯ²¹	禁忌。
맙	U0-10607	d͡zɯ²¹	尊敬。
뎮	U0-10608	d͡zɯ²¹	爱惜。
뙫	U0-10609	d͡zɯ²¹	桥。〖亲家〗。
뱆	U0-10701	d͡zɯ²¹	鹞，〖鹞子〗。
뛃	U0-10702	d͡zɿ³³	（植物的）浆，汁。
뒙	U0-10703	d͡zɿ¹³	椒类。
뮎	U0-10704	d͡zɿ²¹	剩。
눫	U0-10705	d͡zɿ²¹	滴（水）。
뢮	U0-10706	d͡zɿ²¹	相抵，抵消。
뀢	U0-10707	d͡zɿ²¹	（马拴着）放牧。
낋	U0-10708	d͡zɿ²¹	小跑，慢跑。
뷺	U0-10709	d͡zɿ²¹	（花）蕾。
뼯	U0-10710	d͡zə³³	冲。
뜣	U0-10801	d͡zɤ²¹	越，愈。
룖	U0-10802	d͡zɿ²¹	闯入。
끫	U0-10803	ⁿd͡zi²¹	流（星）。
밭	U0-10804	ⁿd͡zi²¹	（鼓起）挣。
삘	U0-10805	ⁿd͡zɪ¹³	（力）大，强。
먭	U0-10806	ⁿd͡zɪ¹³	劈。
뵒	U0-10807	ⁿd͡ze⁵⁵	呻吟。
붣	U0-10808	ⁿd͡ze¹³	好看。
붛	U0-10809	ⁿd͡zɑ⁵⁵	〖裙脚〗。
냹	U0-10810	ⁿd͡zɑ³³	滴（水）。
뫫	U0-10901	ⁿd͡zɑ³³	漏，〖屋漏〗，〖漏雨〗。
볠	U0-10902	ⁿd͡zɑ²¹	点（眼药水）。
뛙	U0-10903	ⁿd͡zɑ²¹	…来…去，〖转来转去〗。
뤨	U0-10904	ⁿd͡zɑ²¹	融，〖煮融〗。
뺤	U0-10905	ⁿd͡zo³³	鲁莽。过分。
몭	U0-10906	ⁿd͡zo¹³	模仿。
룅	U0-10907	ⁿd͡zo²¹	习惯。
낌	U0-10908	ⁿd͡zu³³	君。〖阿慈普埃〗。
뷪	U0-10909	ⁿd͡zu³³	管，作主。
럣	U0-11001	ⁿd͡zu³³	能干。
뾡	U0-11002	ⁿd͡zu³³	〖葡萄〗。
볔	U0-11003	ⁿd͡zu³³	（婴儿皮肤褶皱处）发炎。
붯	U0-11004	ⁿd͡zu²¹	发髻。缨（子）。
돵	U0-11005	ⁿd͡zu²¹	〖首长〗。
뚷	U0-11006	ⁿd͡zu²¹	提，簇，串（量词）。
듺	U0-11007	ⁿd͡zɯ⁵⁵	盛（世）。
뎯	U0-11008	ⁿd͡zɯ⁵⁵	节省。
돶	U0-11009	ⁿd͡zɯ⁵⁵	强，〖强权〗。
밗	U0-11010	ⁿd͡zɯ⁵⁵	（疾病）流行。
냺	U0-11011	ⁿd͡zɯ³³	灵活。
뀿	U0-11012	ⁿd͡zɯ²¹	商议。
뀾	U0-11101	ⁿd͡zɯ²¹	研究。
녩	U0-11102	ⁿd͡zɯ²¹	（从很狭窄的地方）通过。
벰	U0-11103	ⁿd͡zɯ²¹	补。
끜	U0-11104	ⁿd͡zɿ³³	纱（线）。
뢾	U0-11105	ⁿd͡zɿ³³	脂，〖松脂〗。
뻚	U0-11106	ⁿd͡zɿ³³	捅。
뻈	U0-11107	ⁿd͡zɿ³³	避。
밢	U0-11108	ⁿd͡zɿ²¹	芽。薹。
몮	U0-11109	ⁿd͡zɿ²¹	（果子）初结。（开始）牵藤。
랠	U0-11110	ⁿd͡zɿ²¹	〖臀部〗。
띩	U0-11111	si⁵⁵	〖石榴〗。
멺	U0-11112	si³³	觉察，发觉，感觉。
랡	U0-11201	si³³	〖先前〗。
뫆	U0-11202	si²¹	带（东西）。
랆	U0-11203	sɪ⁵⁵	〖捣衣棒〗。
뱽	U0-11204	sɪ³³	脱，〖脱毛〗。
벩	U0-11205	sɪ³³	树。木（五行数）。木，柴。
뫬	U0-11206	sɪ¹³	渴。（水烧）干。
뷛	U0-11207	sɪ¹³	（花）谢。〖史派〗。〖派德〗。
뀣	U0-11208	sɪ¹³	（火）熄。
뷜	U0-11209	sɪ¹³	戳。
뷈	U0-11210	sɪ¹³	杀。
뉏	U0-11301	se⁵⁵	肝。〖生血菜〗。
듬	U0-11302	se⁵⁵	知道。〖知识〗。
뤩	U0-11303	se⁵⁵	容器。
댤	U0-11304	se³³	磨。
뻉	U0-11305	se³³	〖砚台〗。
뽸	U0-11306	se³³	饭（谷），〖饭谷〗。
떊	U0-11307	se¹³	穿（针），〖穿针〗。
냻	U0-11308	se²¹	主，〖男主人〗，〖女主人〗。
똳	U0-11401	se²¹	（果子名称的前缀词）〖桃子〗，〖五倍子树〗，〖五味子，丈子莓〗。
늺	U0-11402	se²¹	神。
뛊	U0-11403	se²¹	牵。
롒	U0-11404	se²¹	〖膀胱〗。
끀	U0-11405	sɛ⁵⁵	（象声词）〖耳鸣声〗。
랇	U0-11406	sɛ⁵⁵	（呕）心。
룘	U0-11407	sɛ²¹	（形容性格孤僻）〖一个性格孤僻的人〗。隐约。
뇊	U0-11408	sɑ⁵⁵	线索，迹象。
녪	U0-11409	sɑ³³	耳语。
뎃	U0-11410	sɑ³³	粗糙。
냼	U0-11411	sɑ¹³	哪。
뫾	U0-11501	sɑ¹³	气。清气。
냽	U0-11502	sɑ²¹	钱（量词）。
럤	U0-11503	sɑ²¹	嘶哑。
뇌	U0-11504	sɑ²¹	〖顽皮，俏皮〗。
룷	U0-11505	sᴀ⁵⁵	模仿，仿效。
뱝	U0-11506	sᴀ³³	〖太…了〗，〖太痛了〗。〖莴苣〗。
듢	U0-11507	sᴀ²¹	〖厦子（小屋檐）〗。
녫	U0-11508	sᴀ²¹	〖幽默，风趣，诙谐〗。
뇋	U0-11509	so⁵⁵	雇（工）。
뤪	U0-11510	so⁵⁵	〖醋〗。
낧	U0-11511	so⁵⁵	〖蛾子〗。
룆	U0-11512	so³³	（用刀）修削。
룈	U0-11513	so¹³	〖芫荽〗。
뗾	U0-11514	so²¹	〖远古〗。
맶	U0-11601	so²¹	〖菜刀〗。
눆	U0-11602	so²¹	〖和谐，和蔼〗。
뉐	U0-11603	sɔ³³	（象声词）〖（疾速通过的声音）〗。
뤫	U0-11604	su⁵⁵	记号。〖痣〗。
뗍	U0-11605	su⁵⁵	甥。〖姐夫〗，〖丈夫〗。〖赘婿〗。
뿖	U0-11606	su⁵⁵	终，结束，收（尾），〖事做完〗。〖煳饭发出的煳味〗。
둙	U0-11607	su⁵⁵	〖口袋〗。
뚙	U0-11608	su⁵⁵	塑（像）。
뉑	U0-11609	su⁵⁵	书。字。书信。
뮦	U0-11610	su³³	族（人）。者（人）。
뎰	U0-11701	su³³	的（人）。
몯	U0-11702	su²¹	〖花生〗。
뽯	U0-11703	sʊ³³	谁（人）。
먮	U0-11704	sʊ³³	学。明。
뽄	U0-11705	sʊ¹³	活。〖嘎寺福〗。
뛚	U0-11706	sʊ²¹	偿还，〖还钱〗。
뛛	U0-11707	sʊ²¹	别人，他人。〖署嘎〗。
뛜	U0-11708	sʊ²¹	〖草席，篾席〗。
뤬	U0-11709	sʊ²¹	舒服，好过。
뛋	U0-11710	sʊ²¹	〖五味子果，丈子莓〗。
끝	U0-11711	sɯ⁵⁵	像，相同。
뉒	U0-11801	sɯ³³	三（数词）。
냾	U0-11802	sɯ³³	走。走（了）。
삙	U0-11803	sɯ³³	（果子）瓣（量词）。
렿	U0-11804	sɯ³³	（指、趾）甲。爪。〖钉耙齿〗，〖手指甲〗。
룸	U0-11805	sɯ³³	〖大蒜〗。
룙	U0-11806	sɯ³³	（鱼）鳞。
늻	U0-11807	sɯ³³	〖木炭〗。〖樟木〗。〖香杉〗。
끁	U0-11901	sɯ¹³	选择。挑选。
덧	U0-11902	sɯ¹³	棕（树）。
녬	U0-11903	sɯ²¹	〖觉察〗。发现。
뇍	U0-11904	sɯ²¹	夜。
삃	U0-11905	sɯ²¹	〖怎样〗。〖做什么〗。
댥	U0-11906	sɯ²¹	癫痫病。
븥	U0-11907	sɯ²¹	獾。
띪	U0-11908	sɤ³³	打（土坯）。擀（香）。
늼	U0-11909	sɤ²¹	（行动）迟缓，疲慢。
늽	U0-11910	sɤ²¹	雄伟。
떋	U0-11911	sɤ²¹	幻（术），魔（术）。
뺔	U0-11912	sɤ²¹	〖侍从〗。
멻	U0-12001	sɿ⁵⁵	私人。
뇎	U0-12002	sɿ⁵⁵	〖不好意思，难为情〗。
녭	U0-12003	sɿ⁵⁵	〖白生生〗。
낁	U0-12004	sɿ⁵⁵	〖手巧〗。
눈	U0-12005	sɿ⁵⁵	〖箫笛〗，〖笛子〗。〖斯署，迷信传说中的捉魂鬼〗。
볧	U0-12006	sɿ⁵⁵	（词缀）〖笑嘻嘻〗。
뿪	U0-12007	sɿ⁵⁵	（被液体）呛。
뗏	U0-12008	sɿ³³	仙。〖仕努罗，细努罗〗。
뱞	U0-12009	sɿ³³	枣。
늾	U0-12010	sɿ³³	抚摸。
렷	U0-12011	sɿ³³	土壤。
눇	U0-12012	sɿ¹³	〖肮脏〗。臭。
럥	U0-12013	sɿ¹³	嘘（象声词）。
례	U0-12101	sɿ²¹	佩服。
붰	U0-12102	sɿ²¹	〖老实，忠厚〗。
냿	U0-12103	sɿ²¹	抚育。渐。〖苦殷殷〗。
봥	U0-12104	sie²¹	〖昏昏沉沉（指人）〗。
듄	U0-12105	zi⁵⁵	（象声词）〖（击石声）〗。
떌	U0-12106	zi³³	押，〖押送〗。
눉	U0-12107	zɪ³³	压。
뱭	U0-12108	zɪ³³	掩盖。
끬	U0-12109	zɪ¹³	豹。狼。
믬	U0-12110	zɪ¹³	〖大霍麻，猫猫麻〗。
뾳	U0-12111	ze⁵⁵	认（人、物）。承认。
댦	U0-12201	ze⁵⁵	林。〖山区〗。
뉓	U0-12202	ze²¹	柱。极。
뛝	U0-12203	ze²¹	寿。世。〖热各〗。
듻	U0-12204	ze²¹	甩打。
뒛	U0-12205	zɛ³³	（语音）清脆。
됤	U0-12206	zɛ³³	（象声词）〖蝉鸣声〗，〖叹息声（表示不满）〗。
뤭	U0-12207	zɑ¹³	招待。
덥	U0-12208	zɑ¹³	住宿。
뒚	U0-12209	zɑ¹³	取（下）。
남	U0-12210	zɑ¹³	下，降。
몰	U0-12301	zᴀ⁵⁵	优惠。
뻛	U0-12302	zo⁵⁵	〖轻轻的〗。
녮	U0-12303	zo¹³	〖寄生茶〗。
뻱	U0-12304	zo²¹	着，中。
뮆	U0-12305	zu⁵⁵	〖老表〗。〖儿媳妇，外甥女〗。
뵾	U0-12306	zu⁵⁵	庙，〖火神庙〗。
똘	U0-12307	zu⁵⁵	儿子。小。者，人。
뙬	U0-12308	zu³³	（形容词缀）〖喊声明朗朗〗。
뛲	U0-12309	zu¹³	（毛发）竖起。
댧	U0-12310	zu²¹	大麦。
럦	U0-12401	zu²¹	〖公婆〗。
낂	U0-12402	zʊ³³	（人多）拥挤。
볉	U0-12403	zɯ⁵⁵	浆（衣服）。
률	U0-12404	zɯ⁵⁵	（人）躲。
뺱	U0-12405	zɯ⁵⁵	住（助词）。
망	U0-12406	zɯ³³	操纵，统管。
뎱	U0-12407	zɯ³³	掌握。〖仁额濮夜〗。
끭	U0-12408	zɯ³³	光。闪亮。
둭	U0-12409	zɯ³³	（形容词缀）〖亮晶晶〗。
늿	U0-12410	zɯ³³	忍。
뫿	U0-12411	zɯ³³	锈。
덦	U0-12501	zɯ¹³	揉。
띍	U0-12502	zɯ²¹	缩。
뭜	U0-12503	zɯ²¹	折耗，〖折本生意〗。
뭋	U0-12504	zɿ³³	尿。
넀	U0-12505	zɿ³³	（油）腻。
끂	U0-12506	zɿ²¹	蠕（动）。
뗐	U0-12507	zɤ³³	（压）瘪。
뚸	U0-12508	zɤ³³	〖香油，菜油〗。
붤	U0-12509	ti⁵⁵	吐。
랁	U0-12510	ti⁵⁵	痰，唾沫。
뱇	U0-12511	ti⁵⁵	（传说中的）神鹰。
븦	U0-12601	ti⁵⁵	吊（着）。
뷉	U0-12602	ti⁵⁵	敲。
딸	U0-12603	ti⁵⁵	〖旅馆，客店〗。
뉔	U0-12604	ti⁵⁵	拼（力）。咬。
몱	U0-12605	ti³³	撮，〖撮灰〗。
붜	U0-12606	ti³³	（十）一。
뛳	U0-12607	ti³³	〖摇摇摆摆〗。
뮔	U0-12608	ti³³	叠。
롔	U0-12609	ti³³	〖饭盆（盛饭的餐具）〗。
뎲	U0-12610	ti³³	（次）第。
뙭	U0-12611	ti¹³	定。
뇏	U0-12612	ti¹³	逮（捕）。
떍	U0-12613	ti¹³	摔倒。
벘	U0-12614	ti¹³	烙。
묗	U0-12615	tɪ³³	浸，泡。
뜤	U0-12701	tɪ³³	淋。
뫭	U0-12702	tɪ¹³	挨着。
묀	U0-12703	tɪ¹³	〖（女子对家庭中兄和弟的总称）〗。
뀤	U0-12704	ty⁵⁵	（精细地）缝（缝制工艺之一）。〖腰围大、口径小、编织精细的篾箩〗。
눊	U0-12705	ty³³	（脚趾被）碰。
벱	U0-12706	ty³³	抵触。撞。
띫	U0-12707	ty³³	用手肘拐（使人注意）。
뫇	U0-12708	ty³³	（牛）斗架。
롁	U0-12709	ty³³	〖杜鹃鸟，布谷鸟〗。
됥	U0-12710	te⁵⁵	拴，系，〖拴猪〗。
뼦	U0-12801	te⁵⁵	（粗糙地）缝，撩。
듼	U0-12802	te⁵⁵	想，欲。
묙	U0-12803	te⁵⁵	商量。〖伴侣〗，〖夫妻（古语）〗。
뒜	U0-12804	te⁵⁵	估计，估量。
랢	U0-12805	te⁵⁵	结拜（弟兄）。
떎	U0-12806	te⁵⁵	〖搭亲家〗。
띬	U0-12807	te⁵⁵	约，约定，决定。
뀀	U0-12808	te⁵⁵	陷害。
롤	U0-12809	te³³	〖柏树〗。
랣	U0-12810	te¹³	奉，祭奠（神灵）。
및	U0-12811	te¹³	云。〖点措博〗。〖迭吐博〗。
릙	U0-12812	te¹³	顿，放置。停。
뷬	U0-12813	te¹³	〖傻眼〗。
닀	U0-12814	te¹³	绣（花）。
롂	U0-12901	te¹³	镶牙。
똙	U0-12902	te¹³	积水。
뉕	U0-12903	te¹³	栽，种植。
묚	U0-12904	te¹³	田。
봍	U0-12905	te¹³	居住治理。
뮸	U0-12906	te²¹	〖娶妻〗。
됦	U0-12907	te²¹	搅（浑），〖水搅浑了〗。搅（转）。
떏	U0-12908	tɛ⁵⁵	（项）圈。
넁	U0-12909	tɛ⁵⁵	很、大、最、更、极。
닁	U0-12910	tɛ¹³	（舂）融。
뼊	U0-12911	tɑ⁵⁵	臂。（形容）腹部突出。
덨	U0-13001	tɑ³³	抱。
뼷	U0-13002	tɑ¹³	讨，〖讨债〗。
뽗	U0-13003	tɑ¹³	收（租）。
닂	U0-13004	tɑ²¹	（双手）围，抱（量词）。
뻜	U0-13005	tɑ²¹	打（卦），投掷（占卜）。
뢯	U0-13006	tɑ²¹	搭（架、棚）。
븅	U0-13007	tɑ²¹	〖芋头〗。
띭	U0-13008	tᴀ⁵⁵	戒（烟酒等）。荡（刀子）。
멼	U0-13009	tᴀ⁵⁵	〖蓖麻〗。
븒	U0-13010	tᴀ³³	〖剪刀〗。
뫈	U0-13011	tᴀ²¹	〖十字镐〗。〖达体舞〗。
뱾	U0-13012	tæ⁵⁵	〖容易，简单〗。
떐	U0-13101	tɒ³³	棵（量词）。
뎳	U0-13102	to⁵⁵	起。
딹	U0-13103	to⁵⁵	〖经常（天天）〗。
딺	U0-13104	to⁵⁵	〖巴豆（药物）〗。
댨	U0-13105	to⁵⁵	换（工）。
뢎	U0-13106	to⁵⁵	长工。
납	U0-13107	to⁵⁵	兄。
뎴	U0-13108	to³³	扶（老、弱）。
뒝	U0-13109	to³³	〖眼睛盯着看〗。
뉖	U0-13110	to³³	〖螳螂〗。
낪	U0-13111	to³³	抵，顶，撑。支持。
넂	U0-13112	to³³	〖彗星，扫帚星〗。
넃	U0-13113	to³³	〖（像啄木鸟啄树声）〗，〖啄木鸟〗。
룚	U0-13201	to³³	〖鲁朵（卦名，远古部族名，传说中的山精，凶煞神）〗。让。
낫	U0-13202	to³³	〖害羞〗。
뺕	U0-13203	to³³	级。
뾴	U0-13204	to³³	先。
뛌	U0-13205	to³³	吹（号角）。
딻	U0-13206	to¹³	火。点（火）。火（五行数）。〖枪、炮〗。〖火药〗。
뛞	U0-13207	to¹³	（吃油、肉）腻。
넄	U0-13208	to¹³	擀。
뼧	U0-13209	to¹³	毒（动词）。
븆	U0-13210	to²¹	使…喝。
뇐	U0-13301	to²¹	缴纳。
뚹	U0-13302	to²¹	〖脊背〗，〖保佑〗。
뛍	U0-13303	to²¹	比。丈量（土地）。
뒞	U0-13304	to²¹	〖一下〗，〖来一下〗。
넅	U0-13305	to²¹	考虑。
벙	U0-13306	to²¹	注意。
뚺	U0-13307	to²¹	〖节约〗。
넆	U0-13308	to²¹	准备，预备。
뀌	U0-13309	to²¹	指（人、物）。〖指向，瞄准，对准〗。
났	U0-13310	to²¹	争夺。歪曲（语意）。
뤮	U0-13311	to²¹	〖（牵幼儿学走路用语，行啊）〗。
뼨	U0-13401	to²¹	勃起。
돷	U0-13402	tu⁵⁵	〖蜥蜴〗。
떑	U0-13403	tu⁵⁵	邀约。邀请。
뺖	U0-13404	tu⁵⁵	号召，动员。
뺥	U0-13405	tu³³	放置。着，住（助词）。
볕	U0-13406	tu³³	千（数词）。
뷊	U0-13407	tu³³	〖秧鸡〗。
뤯	U0-13408	tu¹³	传递。
봱	U0-13409	tu¹³	树立，建立。举。塑（像）。
랤	U0-13410	tu¹³	〖马蜂〗。
녯	U0-13411	tu¹³	挺（肚子）。
뽰	U0-13412	tu¹³	挑拨。
멽	U0-13501	tu²¹	赌。
덩	U0-13502	tu²¹	狠。
듗	U0-13503	tɯ⁵⁵	凝结，凝固。
랥	U0-13504	tɯ⁵⁵	（雾）笼罩。
뜦	U0-13505	tɯ⁵⁵	〖腰围大、口径小、编织精细的篾箩〗。
뜥	U0-13506	tɯ⁵⁵	匀。间（苗）。
낭	U0-13507	tɯ⁵⁵	埋（葬）。
떒	U0-13508	tɯ⁵⁵	蹲。
띎	U0-13509	tɯ⁵⁵	〖比方〗。
믭	U0-13510	tɯ⁵⁵	〖摇摇摆摆〗。
륡	U0-13511	tɯ⁵⁵	积（灰尘）。
낯	U0-13512	tɯ³³	单，独。
낮	U0-13601	tɯ³³	就从。
딘	U0-13602	tɯ³³	奇（数），单数。
빙	U0-13603	tɯ³³	斗（名词）。斗（量词）。
댩	U0-13604	tɯ³³	（围）堵（古语）。
댪	U0-13605	tɯ³³	拿着。握。
렭	U0-13606	tɯ³³	踢，〖踢足球〗。
닃	U0-13607	tɯ¹³	下。
끮	U0-13608	tɯ¹³	起疹子（皮肤过敏的反应）。
믮	U0-13609	tɯ¹³	箱（子）。
믯	U0-13610	tɯ¹³	〖勾引〗。
뾆	U0-13611	tɯ¹³	〖鸡胗〗。
렣	U0-13701	tɯ²¹	筒，墩。把（量词）。
뗑	U0-13702	tɯ²¹	趁。依靠。
낰	U0-13703	tɯ²¹	〖晃荡〗。
룹	U0-13704	tɤ⁵⁵	〖窝〗。
룻	U0-13705	tɤ⁵⁵	脓包。〖凝结，凝固〗。
둮	U0-13706	tɤ⁵⁵	〖马铜铃〗。
뼩	U0-13707	tɤ²¹	放（野火）。
뜧	U0-13708	tɤ²¹	盖（章）。
듭	U0-13709	tie³³	捧。
뽹	U0-13710	tie³³	撮。
룺	U0-13711	tie³³	叠，摞。
럧	U0-13712	tie³³	闰（年、月）。
뛟	U0-13801	tie¹³	舂。
븇	U0-13802	tie¹³	搁，放置。
렇	U0-13803	tie¹³	命（名）。作（记号）。
뮧	U0-13804	tie¹³	套（动词）。
띏	U0-13805	tie¹³	安装，组装。
뎄	U0-13806	tie¹³	使…戴。
뽾	U0-13807	tie²¹	层。
붥	U0-13808	tʰi⁵⁵	（顶）替。
봿	U0-13809	tʰi⁵⁵	〖导线架〗。
듮	U0-13810	tʰi⁵⁵	垫。
떓	U0-13811	tʰi⁵⁵	〖但是〗。
돸	U0-13901	tʰi³³	（口、乳）罩。
먯	U0-13902	tʰi³³	〖乾坤〗，〖宇宙空间的上下〗。
밮	U0-13903	tʰi³³	（瓜）瓢。
뙮	U0-13904	tʰi³³	〖喷水枪〗。
뙯	U0-13905	tʰi³³	使…发抖。
똴	U0-13906	tʰi¹³	计划。
