glyph_unified	src_ref	pronunciation	meaning
쭖	D0-42001	t͡ɕʰḛ³³	贵（贱）。
쭗	D0-42002	t͡ɕʰḛ³³/kɤ̰³³	铁；硬（汉）。
쭘	D0-42003	t͡ɕʰḛ³³	旱。
쭙	D0-42004	t͡ɕʰḛ³³	梳（动词）。
쭚	D0-42005	t͡ɕʰḛ³³	梳（名词）。
쭛	D0-42006	t͡ɕʰḛ³³	（果）胚。
쭜	D0-42007	t͡ɕʰḛ³³	跻（带）。
쭝	D0-42008	t͡ɕʰḛ³³	痧。
쭞	D0-42009	t͡ɕʰḛ³³	箩。
쭟	D0-42010	t͡ɕʰḛ³³	抓。
쭠	D0-42011	t͡ɕʰḛ³³	弟。
쭡	D0-42012	t͡ɕʰḛ³³	弩。
쭢	D0-42013	t͡ɕʰḛ³³	难。
쭣	D0-42014	t͡ɕʰḛ³³	傲。
쭤	D0-42015	t͡ɕʰe²¹	稻；米。
쭥	D0-42101	t͡ɕʰe²¹	坠。
쭦	D0-42102	t͡ɕʰe²¹	（头）发。
쭧	D0-42103	t͡ɕʰe²¹	伸（使动）。
쬖	D0-42104	t͡ɕʰe²¹	接（使接）搧。
쭩	D0-42105	t͡ɕʰe²¹	雹。
쭪	D0-42106	t͡ɕʰḛ²¹	簸（动词）。
쭫	D0-42107	t͡ɕʰḛ²¹	琴；弦。
쨸	D0-42108	t͡ɕʰḛ²¹/sæ̰³³	勤。
쭭	D0-42109	t͡ɕʰo²¹	小步。
쭮	D0-42110	t͡ɕʰy⁵⁵/t͡ɕʰy³³/t͡ɕʰy²¹	qu。〖去处〗，〖去路〗…
쭯	D0-42201	t͡ɕʰyæn⁵⁵/t͡ɕʰyæn³³/t͡ɕʰyæn²¹	quan。〖劝告〗，〖劝解〗…
쭰	D0-42401	t͡ɕʰyɛ⁵⁵/t͡ɕʰyɛ³³	que。〖却步〗，〖确定〗…
쭱	D0-42402	t͡ɕʰyn²¹	qun。〖裙子〗，〖群居〗…
쭲	D0-42501	d͡ʑi⁵⁵	皮。
쭳	D0-42502	d͡ʑi⁵⁵	裂。
쭴	D0-42503	d͡ʑi⁵⁵	碎。
쨃	D0-42504	d͡ʑi⁵⁵	芸（豆）。
쭶	D0-42505	d͡ʑi³³	铜。
쭷	D0-42506	d͡ʑi³³	香；脂；胶。
쭸	D0-42507	d͡ʑi³³	锈。
쭹	D0-42508	d͡ʑi³³	浆；脂。
쭺	D0-42509	d͡ʑi³³	疥。
쭻	D0-42601	d͡ʑi³³	钱币。
쭼	D0-42602	d͡ʑḭ³³	砍；伐。
쭽	D0-42603	d͡ʑḭ³³	些（量词）。
쭾	D0-42604	d͡ʑḭ³³	点（量词）。
쩢	D0-42605	d͡ʑḭ³³	坍塌。
쮀	D0-42606	d͡ʑḭ³³	伤；愁。
쮁	D0-42607	d͡ʑi²¹	日；阳。
쮂	D0-42608	d͡ʑi²¹	酒。
얊	D0-42701	d͡ʑi²¹/fu⁵⁵	东（方位）。
쮄	D0-42702	d͡ʑi²¹/ɬᴀ⁵⁵	西方。
쮅	D0-42703	d͡ʑi²¹	融化。
쮆	D0-42704	d͡ʑḭ²¹	绝。
쮇	D0-42705	d͡ʑe⁵⁵	旁。
쮈	D0-42706	d͡ʑe⁵⁵	烧（生地）。
쮉	D0-42707	d͡ʑe³³	畜禽。
쮊	D0-42801	d͡ʑe³³	财产。
쮋	D0-42802	d͡ʑe³³/bɤ³³	的（助词）。
쮌	D0-42803	d͡ʑe³³	樱。
쮍	D0-42804	d͡ʑe³³	床。
쮎	D0-42805	d͡ʑe³³	楔。
쮏	D0-42806	d͡ʑe³³	焦；枯透。
쮐	D0-42807	d͡ʑe³³	陡。
쭀	D0-42808	d͡ʑḛ³³	冷。
쭂	D0-42809	d͡ʑḛ³³	寒。
쮓	D0-42901	d͡ʑḛ³³	淋。
쮔	D0-42902	d͡ʑḛ³³	残（余）。
쮕	D0-42903	d͡ʑḛ³³	柔。
쮖	D0-42904	d͡ʑe²¹	虾。
쮗	D0-42905	d͡ʑe²¹	棕。
쮘	D0-42906	d͡ʑe²¹	女性（不单独使用）。
쮙	D0-42907	d͡ʑe²¹	租；债。
쮚	D0-42908	d͡ʑe²¹	福。
쮛	D0-42909	d͡ʑe²¹	鳝。
쮜	D0-42910	d͡ʑe²¹	桩；件；事（量词）。
쮝	D0-42911	d͡ʑe²¹	惊；落。
쮞	D0-42912	d͡ʑe²¹	赌。
쮟	D0-43001	d͡ʑe²¹	离；舍。
쮠	D0-43002	d͡ʑe²¹	伸（自动）。
쮡	D0-43003	d͡ʑe²¹	蔓；藤。
쮢	D0-43004	d͡ʑe²¹	赊。
쮣	D0-43005	d͡ʑe²¹	隶；婢。
쮣	D0-43006	d͡ʑe²¹	膆子（野果）。
쮥	D0-43007	d͡ʑe²¹	剩；余。
쮦	D0-43008	d͡ʑḛ²¹	洁；净。
쮧	D0-43009	d͡ʑḛ²¹	赶。
즖	D0-43010	d͡ʑḛ²¹	塞。
쮩	D0-43011	d͡ʑḛ²¹	赶。〖追回来〗。
쮪	D0-43012	d͡ʑḛ²¹	挤。
쮫	D0-43201	ȵi⁵⁵	看；观；视；瞧；眺。
쮬	D0-43202	ȵi⁵⁵	眠；困。
쮭	D0-43203	ȵi⁵⁵	析；虑；索。
쮮	D0-43204	ȵi⁵⁵	孃。
쮯	D0-43205	ȵi³³	黄牛；丑。
쮰	D0-43301	ȵi³³	和；与；也；都（副词）。
쮱	D0-43302	ȵi³³	资；物（品）。
쮲	D0-43303	ȵi³³/ȵi²¹	立春后缀。
쮳	D0-43304	ȵi³³	心。
쮴	D0-43305	ȵḭ³³	可。
욗	D0-43306	ȵḭ³³	按。
쮶	D0-43401	ȵi²¹	二；两；双（数词）。
쮲	D0-43402	ȵi²¹/ȵi³³	天；日；昼。
쮸	D0-43403	ȵi²¹	坐；座。
줖	D0-43404	ȵi²¹	在（里面）。
쮺	D0-43405	ȵi²¹	有。
짬	D0-43406	ȵi²¹	想；欲（多边重叠）。
쮼	D0-43407	ȵi²¹	炭（有火的）。
쮽	D0-43408	ȵi²¹	怜。
쮾	D0-43409	ȵḭ²¹	饥；饿。
쮿	D0-43501	ȵḭ²¹	系；勒。
쯀	D0-43502	ȵe⁵⁵	霜。
쯁	D0-43503	ȵe⁵⁵	穗。
쯂	D0-43504	ȵe⁵⁵	女（儿）；闺。
쯃	D0-43505	ȵe⁵⁵	肋。
쮇	D0-43506	ȵe⁵⁵	外。
쯅	D0-43601	ȵe⁵⁵	觉（量词）。
쩂	D0-43602	ȵe⁵⁵/sᴀ⁵⁵	念。
잾	D0-43603	ȵe³³	出芽；生长。
쯈	D0-43604	ȵe³³	秧苗。
쯉	D0-43605	ȵe³³/pʰi³³	祖母。
쯊	D0-43606	ȵe³³	肘；后跟。
쯋	D0-43607	ȵe³³/bu³³	笋。
쯌	D0-43608	ȵe³³	余；剩。
쯍	D0-43609	ȵe³³/nɛ³³	樟。
쯎	D0-43610	ȵḛ³³	黑；马。
쯏	D0-43611	ȵḛ³³	处；地；方。
쯐	D0-43612	ȵḛ³³	（甑）子。
쯑	D0-43613	ȵḛ³³	彝。
쯒	D0-43614	ȵḛ³³	乌（鸦）。
쯓	D0-43615	ȵḛ³³	眼；目。
쯔	D0-43801	ȵḛ³³	忌。
쯕	D0-43802	ȵḛ³³	明（年）。
쯖	D0-43803	ȵḛ³³	芭。
쯗	D0-43804	ȵḛ³³	踝。
쯘	D0-43805	ȵe²¹	万。
쯙	D0-43806	ȵḛ²¹	姐。
쯚	D0-43807	ȵḛ²¹	早。
쯛	D0-43808	ȵḛ²¹	中午。
쯜	D0-43809	ȵḛ²¹	絮。
쯝	D0-43810	ȵḛ²¹	嘴；咀。
읃	D0-43901	ȵḛ²¹	倒。
쯟	D0-43902	ȵḛ²¹	口。
쯠	D0-43903	ȵḛ²¹	精瘦（肉）。
쯡	D0-43904	ȵḛ²¹	口（量词）。
쯢	D0-43905	ȵḛ²¹	鬼；神。
쯣	D0-44001	ȵḛ²¹	栗。
쯤	D0-44002	ȵḛ²¹	泥；土。
쯥	D0-44003	ȵḛ²¹	铧。
쯦	D0-44101	ɕi⁵⁵	尿。
쯧	D0-44102	ɕi⁵⁵	口哨。
쯨	D0-44103	ɕi⁵⁵	梅细。
쯩	D0-44104	ɕi⁵⁵	石（灰）。
쯪	D0-44105	ɕi⁵⁵/ɕe⁵⁵	（尖）刀草。
쯫	D0-44201	ɕi⁵⁵/ɕi³³/ɕi²¹	xi。〖戏班〗，〖戏称〗…
쯬	D0-44401	ɕi³³	草。
쯭	D0-44501	ɕi³³	毛。
쯮	D0-44502	ɕi³³	嘻；咪。
쯯	D0-44503	ɕḭ³³	糊；粉；粘；贴。
쯰	D0-44504	ɕḭ³³	（打）扮。
쯱	D0-44505	ɕḭ³³	木；树；柴。
쯲	D0-44901	ɕḭ³³	备。
쯳	D0-44902	ɕi²¹	死；亡；故；灭。
쯴	D0-44903	ɕi²¹	七。
쯵	D0-45001	ɕi²¹	疲倦；齿楚。
쯶	D0-45002	ɕḭ²¹	杀；宰；死。
쯷	D0-45003	ɕḭ²¹	新。
쯸	D0-45004	ɕḭ²¹	渴。
쯹	D0-45005	ɕḭ²¹	（使）睡。
쯺	D0-45006	ɕḭ²¹	犁。
쯻	D0-45007	ɕia⁵⁵/ɕia³³/ɕia²¹	xia。〖下班〗，〖下沉〗…
쯗	D0-45101	ɕiæn⁵⁵/ɕiæn³³/ɕiæn²¹	xian。〖县城〗，〖县令〗…
쯽	D0-45401	ɕiɑŋ⁵⁵/ɕiɑŋ³³/ɕiɑŋ²¹	xiang。〖向导〗，〖向上〗…
쯾	D0-45601	ɕiɑu⁵⁵/ɕiɑu³³/ɕiɑu²¹	xiao。〖校服〗，〖校花〗…
쯿	D0-45801	ɕiɛ⁵⁵/ɕiɛ³³/ɕiɛ²¹	xie。〖泄露〗，〖泄密〗…
찀	D0-46001	ɕin⁵⁵/ɕin³³	xin。〖信奉〗，〖信号〗…
찀	D0-46101	ɕiŋ⁵⁵/ɕiŋ³³/ɕiŋ²¹	xing。〖兴趣〗，〖幸福〗…
찂	D0-46301	ɕiuŋ³³/ɕiuŋ²¹	xiong。〖凶残〗，〖凶猛〗…
찃	D0-46302	ɕiou⁵⁵/ɕiou³³	xiu。〖秀才〗，〖秀丽〗…
찄	D0-46401	ɕe⁵⁵	夏。
찅	D0-46402	ɕe⁵⁵	晨；早。
찆	D0-46501	ɕe⁵⁵	明天。
찇	D0-46502	ɕe⁵⁵	晾。
찈	D0-46503	ɕe⁵⁵	凉。
찉	D0-46504	ɕe⁵⁵	獭。
찊	D0-46505	ɕe⁵⁵	仰（睡）。
쮗	D0-46506	ɕe⁵⁵	棕。
찌	D0-46507	ɕe³³	撒；播；育。
찍	D0-46508	ɕe³³	醉。
찎	D0-46509	ɕe³³	再；还。
졐	D0-46510	ɕe³³/lu⁵⁵	蕊；轴。
찐	D0-46511	ɕe³³	悄（耳语）。
찑	D0-46512	ɕḛ³³	粗；糙。
찒	D0-46513	ɕḛ³³	砂。
찓	D0-46514	ɕḛ³³	蠓（蚊）。
찔	D0-46515	ɕḛ³³	汉；夏。
찕	D0-46516	ɕe²¹	铁。
찖	D0-46701	ɕe²¹	夜。
찗	D0-46702	ɕe²¹	铸。
찘	D0-46703	ɕe²¹	狮（子）。
찙	D0-46704	ɕe²¹	癣。
찚	D0-46705	ɕe²¹	浇（水）。
찛	D0-46706	ɕe²¹	麝香。
찜	D0-46707	ɕe²¹	虱。
찝	D0-46708	ɕḛ²¹	气。
찞	D0-46801	ɕḛ²¹	摘（果）。
찟	D0-46802	ɕḛ²¹	叉。
찠	D0-46803	ɕḛ²¹	搴。
찡	D0-46804	ɕḛ²¹	斜。
찢	D0-46805	ɕḛ²¹	赛。
조	D0-46806	ɕḛ²¹	空闲。
찤	D0-46807	ɕḛ²¹	甑。
찥	D0-46808	ɕḛ²¹	（锅）烟子。
찦	D0-46809	ɕiᴀ³³	硝。
찧	D0-46810	ɕiᴀ³³	箱。
차	D0-46811	ɕy⁵⁵/ɕy³³/ɕy²¹	xu。〖旭日〗，〖序曲〗…
착	D0-46901	ɕyæn⁵⁵/ɕyæn³³/ɕyæn²¹	xuan。〖炫耀〗，〖绚烂〗…
찪	D0-47001	ɕyɛ⁵⁵/ɕyɛ³³/ɕyɛ²¹	xue。〖血案〗，〖血本〗…
찫	D0-47101	ɕyn⁵⁵/ɕyn³³/ɕyn²¹	xun。〖训斥〗，〖训练〗…
찬	D0-47301	ʑi⁵⁵	苞（谷）；玉（米）。
찭	D0-47302	ʑi⁵⁵	亿。
짙	D0-47401	ʑi⁵⁵	全；总；共。
찯	D0-47402	ʑi³³	纸（后缀）。
찰	D0-47403	ʑḭ³³	压。
찱	D0-47404	ʑḭ³³	灵；影。
찲	D0-47405	ʑḭ³³	光；滑。
찳	D0-47406	ʑḭ³³	部；全。
찴	D0-47407	ʑḭ³³	精；巧。
찵	D0-47408	ʑi²¹	水；汁。
찶	D0-47701	ʑi²¹	解；锯（动）。
찷	D0-47702	ʑi²¹	四（弦）；月（琴）。
참	D0-47703	ʑi²¹/ȵi²¹	星；炭。
찹	D0-47704	ʑi²¹	今（天）。
찺	D0-47705	ʑi²¹	向。
찻	D0-47801	ʑi²¹	熊。
찼	D0-47802	ʑi²¹	泪（东部方言用）。
창	D0-47803	ʑi²¹	越；愈。
찾	D0-47804	ʑi²¹	（笑）料。
찿	D0-47805	ʑḭ²¹	豹。
찍	D0-47806	ʑḭ²¹	睡。
쥔	D0-47807	ʑḭ²¹	馋（像豹子一样馋）。
챂	D0-47808	ʑe⁵⁵	损。
챃	D0-47809	ʑe³³	冤；灾。
채	D0-47810	ʑḛ³³	鸡。
책	D0-47901	ʑḛ³³	箐鸡。
챆	D0-47902	ʑḛ³³	石（榴）。
챇	D0-48001	ʑḛ³³	样。
챈	D0-48002	ʑḛ³³	凶恶；残暴。
챉	D0-48003	ʑḛ³³	坑害。
옰	D0-48004	ʑḛ³³	蓖。
챋	D0-48005	ʑe²¹	经；耐。
챌	D0-48006	ʑe²¹	锃（亮）；亮；闪。
챍	D0-48007	ʑe²¹	懂（事）；（精）灵。
챎	D0-48008	ʑḛ²¹	编；织。
챏	D0-48009	ʑḛ²¹	匀。
왚	D0-48010	ʑḛ²¹/tɯ³³	下降。
챑	D0-48011	ʑo̰²¹	邀约。
챒	D0-48101	ʔi⁵⁵/ʔi³³/ʔi²¹	yi。〖亿万〗，〖义工〗…
챓	D0-48401	ʔin⁵⁵/ʔin³³/ʔin²¹	yin。〖印记〗，〖印泥〗…
챓	D0-48601	ʔiŋ⁵⁵/ʔiŋ³³/ʔiŋ²¹	ying。〖应酬〗，〖应答〗…
챕	D0-48801	ʔiɤ⁵⁵/ʔiɤ³³/ʔiɤ²¹	ye。〖业绩〗，〖业务〗…
챖	D0-48901	ʔiᴀ⁵⁵/ʔiᴀ³³/ʔiᴀ²¹	ya。〖轧花〗，〖亚洲〗…
챗	D0-49001	ʔian⁵⁵/ʔian³³/ʔian²¹	yan。〖厌烦〗，〖厌倦〗…
챘	D0-49301	ʔiɑŋ⁵⁵/ʔiɑŋ³³/ʔiɑŋ²¹	yang。〖样板〗，〖样品〗…
챙	D0-49501	ʔiɑu⁵⁵/ʔiɑu³³/ʔiɑu²¹	yao。〖药材〗，〖药店〗…
챚	D0-49601	ʔiuŋ⁵⁵/ʔiuŋ³³/ʔiuŋ²¹	yong。〖用兵〗，〖用法〗…
챛	D0-49701	ʔiou⁵⁵/ʔiou³³/ʔiou²¹	you。〖右派〗，〖诱骗〗…
챜	D0-50001	ʔy⁵⁵/ʔy³³/ʔy²¹	yu。〖玉帛〗，〖玉器〗…
챝	D0-50201	ʔyæn⁵⁵/ʔyæn³³/ʔyæn²¹	yuan。〖院士〗，〖院子〗…
챞	D0-50401	ʔyɛ⁵⁵/ʔyɛ³³	yue。〖月饼〗，〖月份〗…
챟	D0-50402	ʔyn⁵⁵/ʔyn³³/ʔyn²¹	yun。〖孕妇〗，〖孕育〗…
윎	D0-50601	kɛ⁵⁵/kɤ̰³³/do³³	（瘦）弱。
챡	D0-50602	kɛ⁵⁵	弯。
챢	D0-50603	kɛ⁵⁵	间（量词）。
챣	D0-50604	kɛ³³	拣；拾；拿。
챤	D0-50605	kɛ³³/sɤ⁵⁵	挑。
챥	D0-50606	kei²¹	gei。〖给以〗。
챦	D0-50607	kən³³	gen。〖根本〗，〖根除〗…
챦	D0-50701	kəŋ³³/kəŋ²¹	geng。〖更改〗，〖更正〗…
짜	D0-50702	kæ̰³³/ku²¹	骂；斥。
챩	D0-50703	kæ̰³³	梅。
챪	D0-50704	kæ̰³³	燕。
챫	D0-50705	kæ²¹	矛；枪；剑。
챬	D0-50706	kæ̰²¹	掏；抠；刻；剔；掘；雕。
쮊	D0-50707	kæ̰²¹	麻（嘴）。
챮	D0-50708	kæ̰²¹	扯；绞（痛）。
챯	D0-50709	kᴀ⁵⁵	中。
챰	D0-50710	kᴀ⁵⁵	命。
챱	D0-50711	kᴀ⁵⁵	亲。
챲	D0-50712	kᴀ⁵⁵/ȵḛ³³	地方；（这）里。
쫾	D0-50713	kᴀ⁵⁵	醋。
챴	D0-50801	kᴀ⁵⁵	惦；挂。
쭔	D0-50802	kᴀ⁵⁵	亲。
챶	D0-50803	kᴀ³³	公（雄）。
챷	D0-50804	kᴀ³³	间（苗）；匀。
챸	D0-50805	kᴀ³³/ɡo⁵⁵	吠；叫。
챹	D0-50806	kᴀ³³/kᴀ²¹	ga。〖咖喱〗，〖嘎吱〗…
챺	D0-50807	kᴀ²¹	跨。
챻	D0-50808	kᴀ²¹	蚕豆。
챼	D0-50809	kᴀ̰²¹	虎（口）；桠（杈）。
챽	D0-50810	kai⁵⁵/kai²¹	gai。〖钙片〗，〖盖子〗…
챾	D0-50901	kan⁵⁵/kan³³/kan²¹	gan。〖干部〗，〖干线〗…
챾	D0-51001	kɑŋ⁵⁵/kɑŋ³³/kɑŋ²¹	gang。〖杠杆〗，〖杠铃〗…
첀	D0-51101	kɑu⁵⁵/kɑu³³/kɑu²¹	gao。〖告白〗，〖告密〗…
첁	D0-51102	ko⁵⁵	抖。
첂	D0-51103	ko⁵⁵	锅桩。
씢	D0-51201	ko⁵⁵	灶。
첄	D0-51202	ko⁵⁵/t͡sʰɛ²¹	过（时态助词）。
죎	D0-51203	ko⁵⁵	全；所；最。
첆	D0-51204	ko³³	没。
첇	D0-51205	ko³³	颈。
첈	D0-51206	ko²¹	披（使动）。
쥲	D0-51207	ko²¹	顽皮。
첊	D0-51208	ko̰²¹	跑。
쭭	D0-51209	ko̰²¹	疾（走驰）。
첌	D0-51210	ko̰²¹	来；到达。
첍	D0-51301	ko̰²¹	让；给。
첎	D0-51302	ko̰²¹	条；子。
첏	D0-51303	ko̰²¹	误；搁。
첐	D0-51304	ko̰²¹	枝。
첑	D0-51305	ko̰²¹/kɤ³³	钩。
첒	D0-51306	ko̰²¹	淘；洗。
첓	D0-51307	kuŋ⁵⁵/kuŋ³³/kuŋ²¹	gong。〖共存〗，〖共计〗…
첔	D0-51601	kou⁵⁵/kou³³/kou²¹	gou。〖构成〗，〖构建〗…
첕	D0-51602	ku⁵⁵	租；雇。
첖	D0-51701	ku⁵⁵	顾；救。
첗	D0-51702	ku⁵⁵/ku³³	gu。〖固定〗，〖固态〗…
처	D0-51703	ku³³/væ̰²¹	箍。
척	D0-51704	kṵ³³	蛇脱（皮）。
첚	D0-51705	kṵ³³	过敏。
첛	D0-51706	ku²¹	螺蛳；昆。
천	D0-51707	ku²¹	诅咒。
첝	D0-51801	ku²¹	僵；冰。
첞	D0-51802	ku²¹	古煞（迷信说法）。
첟	D0-51803	kue⁵⁵	贵。
철	D0-51804	kuᴀ²¹	〖辖区辖地；自治机关所在地〗。
첡	D0-51805	kuɑ⁵⁵/kuɑ³³/kuɑ²¹	gua。〖挂彩〗，〖挂单〗…
첢	D0-51806	kuai⁵⁵/kuai³³/kuai²¹	guai。〖怪癖〗，〖怪圈〗…
첣	D0-51901	kuan⁵⁵/kuan³³/kuan²¹	guan。〖贯彻〗，〖贯穿〗…
첣	D0-52001	kuɑŋ⁵⁵/kuɑŋ³³/kuɑŋ²¹	guang。〖逛荡〗，〖光标〗…
첥	D0-52002	kuei⁵⁵/kuei³³/kuei²¹	gui。〖柜台〗，〖柜员〗…
첦	D0-52201	kuən	gun。
첧	D0-52202	kuo⁵⁵/kuo³³/kuo²¹	guo。〖过场〗，〖过程〗…
첨	D0-52401	kɯ⁵⁵/kɯ³³	九。
첩	D0-52402	kɯ⁵⁵	硌。
첪	D0-52403	kɯ⁵⁵/me⁵⁵	刺（耳）。
첫	D0-52404	kɯ³³	敢。
첬	D0-52405	kɯ³³	跪。
청	D0-52406	kɯ³³	困倦。
첮	D0-52407	kɯ̰²¹	会；巧；行。
찴	D0-52408	kɯ̰²¹/ʑe²¹	技；巧。
첰	D0-52409	kɤ⁵⁵	他。
첱	D0-52601	kɤ⁵⁵/lo²¹	那。
첲	D0-52602	kɤ⁵⁵/ɡɤ²¹	完；结。
첳	D0-52603	kɤ⁵⁵/kɤ³³/kɤ²¹	ge。〖个案〗，〖个别〗…
체	D0-52701	kɤ³³	关。
첵	D0-52702	kɤ³³	他。
첶	D0-52801	kɤ³³	贪。
첷	D0-52802	kɤ̰³³	皮；壳。
첸	D0-52803	kɤ̰³³	（眼）皮。
첹	D0-52804	kɤ̰³³	壳。
쒭	D0-52805	kɤ̰³³/pʰo⁵⁵/ʑi⁵⁵	逢；遇；碰。
첻	D0-52806	kɤ̰³³	场（量词）。
읆	D0-52807	kɤ̰³³/dɤ³³	颅。
첽	D0-52808	kɤ̰³³	面具；脸谱。
첾	D0-52809	kɤ̰³³	硬；强；固。
윎	D0-52810	kɤ̰³³/kɛ⁵⁵	瘦。
쳀	D0-52811	kɤ²¹	割；收。
쳁	D0-52812	kɤ̰²¹	ge。〖割开〗，〖相隔甚远〗。
쪇	D0-52813	kɤ̰²¹/xɤ³³	分类。
잿	D0-52814	kɤ̰²¹	蟑螂。
쳄	D0-52901	kʰɛ³³	糠；麸。
쳅	D0-52902	kʰɛ³³	劈；破；剖。
쳆	D0-52903	kʰɛ³³	有；漏。
쳇	D0-52904	kʰɛ³³	套（量词）。
쳈	D0-52905	kʰɛ⁵⁵/kʰɛ²¹	上（方位词）。
쳉	D0-52906	kʰɛ²¹	结；拴；捆。
쳊	D0-52907	kʰɛ³³	块（量词）。
잒	D0-52908	kʰɛ³³/sɿ²¹	北（方位词）。
쳌	D0-52909	kʰən²¹	ken。〖肯定〗，〖垦殖〗…
쳌	D0-52910	kʰəŋ³³	keng。〖坑害〗，〖坑骗〗…
쳎	D0-53001	kʰæ̰²¹	〖缺了〗。
쥰	D0-53002	kʰæ̰²¹	盆。
쳐	D0-53003	kʰᴀ⁵⁵/ɡɤ²¹	靠。
쳑	D0-53004	kʰᴀ⁵⁵/xᴀ⁵⁵	哪；何；怎。
쳒	D0-53005	kʰᴀ³³	苦；咸。
쳓	D0-53006	kʰᴀ³³	铺；垫。
쳔	D0-53007	kʰᴀ³³	（樱）桃。
쳕	D0-53008	kʰᴀ³³/kʰᴀ²¹	ka。〖咖啡〗，〖卡车〗…
쳖	D0-53101	kʰᴀ²¹	开；睁。
윈	D0-53102	kʰᴀ²¹	张。
쳘	D0-53103	kʰᴀ²¹	撑。
쳙	D0-53104	kʰᴀ̰²¹	摔。
쳚	D0-53105	kʰai³³/kʰai²¹	kai。〖开除〗，〖开创〗…
쳛	D0-53201	kʰan⁵⁵/kʰan³³/kʰan²¹	kan。〖看法〗，〖看重〗…
쳛	D0-53202	kʰɑŋ⁵⁵/kʰɑŋ³³	kang。〖亢奋〗，〖伉俪〗…
쳝	D0-53203	kʰɑu⁵⁵/kʰɑu²¹	kao。〖犒劳〗，〖犒赏〗…
쳞	D0-53301	kʰo³³/kʰo²¹	粮。
쳟	D0-53302	kʰo³³	枷。
쳠	D0-53303	kʰo³³	（蒿）枝。
쬷	D0-53304	kʰo³³/t͡ɕḭ³³	议（价）。
쳢	D0-53305	kʰo³³	汗；胎；茸。
웭	D0-53306	kʰo³³	凹。
쳤	D0-53307	kʰo²¹	里；内。
얾	D0-53401	kʰo²¹/kʰɤ²¹	多；几；何。
쳦	D0-53402	kʰo²¹	灰。
쳧	D0-53403	kʰuŋ⁵⁵/kʰuŋ³³/kʰuŋ²¹	kong。〖空白〗，〖空地〗…
쳨	D0-53501	kʰou⁵⁵/kʰou³³/kʰou²¹	kou。〖扣除〗，〖扣发〗…
쳩	D0-53601	kʰu⁵⁵/kʰu³³/kʰu²¹	ku。〖库藏〗，〖库房〗…
쳪	D0-53602	kʰu³³	帽。
쳫	D0-53603	kʰu³³	箕。
쳬	D0-53604	kʰu³³	筐箕。
쳭	D0-53605	kʰṵ³³	抓；挠；搔。
쳮	D0-53701	kʰṵ³³	斗雨；碗（后缀）。
쳯	D0-53702	kʰṵ³³/fṵ³³	法帽。
쳰	D0-53703	kʰṵ³³	槽。
쳱	D0-53704	kʰu²¹	（锄）头。
쳲	D0-53705	kʰṵ²¹	回；转。
쳳	D0-53706	kʰṵ²¹	还；赔。
쳴	D0-53707	kʰṵ²¹	收；拢。
쳵	D0-53708	kʰṵ²¹/kʰṵ³³	年；岁；属相。
쳶	D0-53709	kʰuɑ⁵⁵/kʰuɑ³³/kʰuɑ²¹	kua。〖挎包〗，〖胯骨〗…
쳷	D0-53710	kʰuai⁵⁵	kuai。〖会计〗，〖块头〗…
쳸	D0-53801	kʰuan³³/kʰuan²¹	kuan。〖宽敞〗，〖宽广〗…
쳸	D0-53802	kʰuɑŋ⁵⁵/kʰuan³³/kʰuan²¹	kuang。〖旷达〗，〖旷世〗…
쳺	D0-53901	kʰuei⁵⁵/kʰuei³³/kʰuei²¹	kui。〖匮乏〗，〖溃败〗…
쳻	D0-53902	kʰuən⁵⁵/kʰuən³³/kʰuən²¹	kun。〖困顿〗，〖困乏〗…
쳼	D0-54001	kʰuo⁵⁵	kuo。〖扩编〗，〖扩充〗…
쳽	D0-54002	kʰɯ⁵⁵	下（方位词）。
쳾	D0-54003	kʰɯ³³	偷；盗。
쳿	D0-54101	kʰɯ³³	伪。
촀	D0-54102	kʰɯ³³	烟（雾）；腾。
촁	D0-54103	kʰɤ⁵⁵/kʰɤ³³	ke。〖刻度〗，〖刻画〗…
촂	D0-54201	kʰɤ³³	沿；口。
촃	D0-54202	kʰɤ³³	墙；领。
촄	D0-54203	kʰɤ³³	他（们合称）。
옋	D0-54204	kʰɤ³³	害；连。
촆	D0-54205	kʰɤ²¹	牢固。
촇	D0-54206	kʰɤ̰²¹	舀。
초	D0-54207	kʰɤ̰²¹	柜。
촉	D0-54208	kʰɤ̰²¹	盛；添；撮。
웘	D0-54301	ɡɛ³³	摩；擦。
촋	D0-54302	ɡæ̰³³	好；匀称。
촌	D0-54303	ɡæ̰³³	好看。
촍	D0-54304	ɡᴀ³³	劳；耕；种；饲。
촎	D0-54305	ɡᴀ³³	稀疏。
촏	D0-54306	ɡᴀ³³	朗爽。
촐	D0-54307	ɡᴀ²¹	空；旷。
첆	D0-54401	ɡᴀ²¹	冲。
촒	D0-54402	ɡᴀ²¹	拖；拉。
쫫	D0-54403	ɡᴀ²¹	拔。
촔	D0-54404	ɡᴀ²¹	提。
촕	D0-54405	ɡᴀ²¹	碎片；（头）屑。
촖	D0-54406	ɡo⁵⁵/lo⁵⁵	吠。
촗	D0-54407	ɡo³³	荞。
촘	D0-54408	ɡo³³	棺（木）。
촙	D0-54501	ɡo³³	嚼。
촚	D0-54502	ɡo³³	葛；言。
촛	D0-54503	ɡo²¹	门。
촜	D0-54504	ɡo²¹	披。
