glyph_unified	src_ref	pronunciation	meaning
젃	D0-21901	liɑŋ⁵⁵/liɑŋ²¹	liang。【亮度】，【亮光】…
젆	D0-21902	liɑu⁵⁵/liɑu²¹	liao。【料定】，【料理】…
젇	D0-22001	liɛ⁵⁵	lie。【列举】，【列强】…
절	D0-22101	lin⁵⁵/lin²¹	lin。【吝啬】，【邻接】…
절	D0-22201	liŋ⁵⁵/liŋ²¹	ling。【另类】，【另外】…
젊	D0-22301	liou⁵⁵/liou³³/liou²¹	liu。【六部】，【六书】…
젋	D0-22501	lie⁵⁵	忙；累。
젌	D0-22502	le⁵⁵	溜（形容词缀）。
젍	D0-22503	le³³	道理。
젎	D0-22504	le²¹	来；递。
젏	D0-22505	lḛ²¹	手。
점	D0-22801	lḛ²¹	私方。
접	D0-22802	lei⁵⁵/lei²¹	lei。【泪痕】，【类比】…
젒	D0-22901	ləŋ⁵⁵/ləŋ²¹	leng。【棱角】，【冷淡】…
젓	D0-22902	lɛ⁵⁵	玩；乐。
젔	D0-22903	lɛ⁵⁵	当。
정	D0-22904	lɛ³³	破；烂。
젖	D0-22905	lɛ³³/lɤ̰²¹	抹。
젗	D0-22906	lɛ³³	松懈。
젘	D0-22907	lɛ²¹	迟；晚。
젙	D0-23001	lɛ²¹/lḛ²¹	脖；颈。
젚	D0-23002	lɛ²¹	幺（小）。
젛	D0-23003	lɛ²¹	舒服；愉快。
제	D0-23004	lɛ²¹	纽。
젝	D0-23005	læ̰³³	易。
젞	D0-23006	læ̰³³	淫。
젟	D0-23007	læ̰³³	冷（意）。
젠	D0-23008	læ̰²¹	舔。
젡	D0-23009	læ̰²¹	食；吃。
젢	D0-23010	læ̰²¹	蟒。
젣	D0-23011	lᴀ⁵⁵	寄托；依靠。
젤	D0-23012	lᴀ⁵⁵	辣（子）。
젥	D0-23101	lᴀ⁵⁵	烂。
젦	D0-23102	lᴀ⁵⁵	驴；骡（词头）。
젧	D0-23103	lᴀ⁵⁵	箩。
젨	D0-23104	lᴀ⁵⁵/lᴀ³³/lᴀ²¹	la。【腊八】，【腊梅】…
젩	D0-23201	lᴀ³³	江；河；冲；谷。
젪	D0-23202	lᴀ³³	被。
쑧	D0-23203	lᴀ³³	晃。
젬	D0-23204	lᴀ³³	然。
젭	D0-23205	lᴀ²¹	轻。
윉	D0-23206	lᴀ²¹	懒。
젯	D0-23207	lᴀ²¹	爽。
젰	D0-23208	lᴀ²¹	秋（千）。
젱	D0-23209	lᴀ̰²¹	（打）转。
젲	D0-23210	lɑi⁵⁵/lɑi²¹	lai。【赖皮】，【赖账】…
젳	D0-23301	lan⁵⁵/lan²¹	lan。【烂漫】，【烂账】…
젳	D0-23401	lɑŋ⁵⁵/lɑŋ²¹	lang。【阆中】，【浪潮】…
젵	D0-23402	lɑu⁵⁵/lɑu³³/lɑu²¹	lao。【烙印】，【涝灾】…
젶	D0-23501	lo⁵⁵	棉花。
젷	D0-23502	lo⁵⁵/ɡo⁵⁵	吠；咬。
잝	D0-23503	lo⁵⁵	耳。
젹	D0-23504	lo³³	獐。
젺	D0-23601	lo³³/lo⁵⁵	公（牛）。
젻	D0-23602	lo³³	引诱。
젼	D0-23603	lo³³	龙；辰。
젽	D0-23604	lo³³	环。
젾	D0-23605	lo³³	雹。
젿	D0-23606	lo³³	轮（子）。
졀	D0-23607	lo³³	（高）兴。
졁	D0-23608	lo²¹	两（量词）。
졂	D0-23609	lo²¹	哪。
졃	D0-23610	lo²¹	城。
졄	D0-23701	lo²¹	（几）乎；（差）点。
졅	D0-23702	lo²¹	【被子；行李】。
졆	D0-23703	lo²¹	尖（刀草）（名词）。
졇	D0-23704	lo²¹	（福）禄。
졈	D0-23705	lo²¹	茶。
졉	D0-23706	lo̰²¹	寅；虎。
졊	D0-23707	lo̰²¹	兽。
졋	D0-23708	lo̰²¹	土锅；沙锅。
졌	D0-23709	luŋ⁵⁵/luŋ²¹	long。【龙灯】，【龙虾】…
졍	D0-23801	lou⁵⁵/lou²¹	lou。【陋室】，【陋俗】…
졎	D0-23901	lu⁵⁵	蕈；菌；菇。
졏	D0-23902	lu⁵⁵	唤猪声（象声词）。
졐	D0-23903	lu⁵⁵/ɕe³³	中心。
욑	D0-23904	lu⁵⁵	漏。
졒	D0-23905	lu⁵⁵	楞。
졓	D0-23906	lu⁵⁵	芦。
졔	D0-23907	lu⁵⁵	利；安。
씉	D0-23908	lu⁵⁵	头绪。
졖	D0-23909	lu⁵⁵/lu³³/lṵ²¹	lu。【陆地】，【陆续】…
졗	D0-24001	lṵ³³	石。
졘	D0-24101	lṵ³³	丢；扔；抛。
욒	D0-24102	lṵ³³	坯。
졚	D0-24103	lṵ³³	帽；笠。
졛	D0-24104	lṵ³³	法帽（专用）。
졜	D0-24105	lu²¹	卉；朵。
졝	D0-24106	lu²¹	公（绵羊）。
졞	D0-24107	lṵ²¹	足；够；有。
졟	D0-24201	lṵ²¹	中午。
졠	D0-24202	lṵ²¹	坟；墓。
욠	D0-24203	lṵ²¹	变幻。
졢	D0-24204	luan⁵⁵/luan²¹	luan。【乱伦】，【乱世】…
졣	D0-24205	luən⁵⁵/luən³³/luən²¹	lun。【论辩】，【论点】…
졤	D0-24301	luo⁵⁵/luo³³/luo²¹	luo。【洛阳】，【骆驼】…
졥	D0-24401	lɯ³³	滚。
졦	D0-24402	lɯ³³	呻吟。
졧	D0-24403	lɯ³³	锁边。
졨	D0-24404	lɯ̰³³	动。
졩	D0-24405	lɯ̰³³	里面；角落。
졪	D0-24406	lɤ⁵⁵/t͡sʰæ̰³³	即；速。
졫	D0-24407	lɤ⁵⁵	当。
졬	D0-24408	lɤ⁵⁵	le。【乐观】，【乐趣】…
졭	D0-24409	lɤ³³	个（量词）。
졮	D0-24410	lɤ³³	囫囵。
졯	D0-24411	lɤ³³	隐瞒。
조	D0-24412	lɤ̰³³/ɕḛ²¹	空；闲。
족	D0-24413	lɤ̰³³	慢；悠。
졲	D0-24501	lɤ²¹	【去来；来往】，【来去要三天】，【去了又回来】。
졳	D0-24502	lɤ²¹	（松）球。
존	D0-24503	lɤ²¹	瘩。
졵	D0-24504	lɤ̰²¹	钻。
졶	D0-24505	lɤ̰²¹	锥。
졷	D0-24506	lɤ̰²¹	窜。
졸	D0-24507	lɤ̰²¹	串（门）。
졹	D0-24508	ly⁵⁵/ly²¹	lü。【律例】，【律师】…
졺	D0-24601	lyɛ⁵⁵	lüe，【掠夺】，【略微】…
졻	D0-24602	t͡sɿ⁵⁵	指（手）；趾。
졼	D0-24603	t͡sɿ⁵⁵	小扣。
졽	D0-24604	t͡sɿ⁵⁵	（购）置。
졾	D0-24701	t͡sɿ⁵⁵	字。
졿	D0-24702	t͡ʂʅ⁵⁵	zhi。【至多】，【至今】…
좀	D0-24801	t͡sɿ⁵⁵/t͡sɿ³³/t͡sɿ²¹	zi。【自爱】，【自卑】…
졿	D0-25001	t͡ʂʅ³³/t͡ʂʅ²¹	zhi。【支持】，【支出】…
옕	D0-25201	t͡sɿ³³/tɛ⁵⁵	褚（垫）。
좃	D0-25202	t͡sɿ³³	侧。
좄	D0-25301	t͡sɿ³³	械。
종	D0-25302	t͡sɿ³³	怒。
좆	D0-25303	t͡sɿ³³	磨秋。
좇	D0-25304	t͡sɿ²¹	咳；咯。
좈	D0-25305	t͡sɿ²¹	子（助词）。
좉	D0-25306	t͡sɿ̰²¹	间；界；缝。
좊	D0-25307	t͡sɿ̰²¹	吸。
좋	D0-25308	t͡sɿ̰²¹	涩。
좌	D0-25309	t͡sɿ̰²¹	井；院。
좍	D0-25310	t͡ʂən⁵⁵/t͡ʂən³³/t͡ʂən²¹	zhen。【阵地】，【阵容】…
좍	D0-25501	t͡ʂəŋ⁵⁵/t͡ʂəŋ³³/t͡ʂəŋ²¹	zheng。【正版】，【正常】…
좏	D0-25701	t͡sən⁵⁵/t͡sən²¹	zen。【怎么】，【怎样】…
좏	D0-25702	t͡səŋ⁵⁵/t͡səŋ³³	zeng。【赠品】，【赠送】…
좑	D0-25703	t͡sei²¹	zei。【贼船】，【贼赃】。
좒	D0-25704	t͡sɛ⁵⁵	称；秤；磅。
좓	D0-25801	t͡sɛ⁵⁵	芒；睫毛。
좔	D0-25802	t͡sɛ⁵⁵	堵；止。
좕	D0-25803	t͡sɛ⁵⁵	铃。
좖	D0-25804	t͡sɛ⁵⁵	星宿。
쟄	D0-25805	t͡sɛ⁵⁵	藏。
좘	D0-25806	t͡sɛ⁵⁵/ɣo⁵⁵	南（方位）。
좙	D0-25807	t͡sɛ⁵⁵	男；夫；汉。
좚	D0-25808	t͡sɛ³³	栗（树果）。
좛	D0-25809	t͡sɛ³³	株；锥；香菌。
좜	D0-25810	t͡sɛ³³	真。
좝	D0-25811	t͡sæ³³	斋。
좞	D0-25901	t͡sæ³³	毡。
좟	D0-25902	t͡sæ̰³³	炸。
좠	D0-25903	t͡sæ̰³³	灾。
좡	D0-25904	t͡sæ̰³³	把；束（量词）。
좢	D0-25905	t͡sæ̰³³	严；紧。
좣	D0-25906	t͡sæ̰³³	胀。
좤	D0-25907	t͡sæ̰²¹	汗；传染。
좥	D0-25908	t͡sæ̰²¹	细；索。
좦	D0-25909	t͡sæ̰²¹	梁；岭。
좧	D0-25910	t͡sæ̰²¹	眺；瞻。
좨	D0-25911	t͡sæ̰²¹	掐；择。
좩	D0-26001	t͡sæ̰²¹	喜鹊。
좪	D0-26002	t͡sæ̰²¹	脊。
좫	D0-26003	t͡sæ̰²¹	蜻。
좬	D0-26004	t͡sæ̰²¹	推（柴）；趁。
좭	D0-26005	t͡sæ̰²¹	灵验。
좮	D0-26006	t͡sæ̰²¹	嫁。
좯	D0-26007	t͡sᴀ⁵⁵	转；绕（路）。
좰	D0-26008	t͡sᴀ⁵⁵	蚱。
좱	D0-26009	t͡sᴀ⁵⁵	知了（名词）。
좲	D0-26010	t͡sᴀ⁵⁵/xɛ²¹	口（袋）。
좳	D0-26011	t͡sᴀ⁵⁵	岳；丈。
좴	D0-26012	t͡ʂᴀ⁵⁵/t͡ʂᴀ²¹	zha。【诈骗】，【栅栏】…
좵	D0-26101	t͡sᴀ³³	砖；瓦。
좶	D0-26102	t͡sᴀ³³	提（防）。
좷	D0-26103	t͡sᴀ³³	墒。
좸	D0-26104	t͡sᴀ³³	腊。
좹	D0-26105	t͡sᴀ²¹	竹。
좺	D0-26106	t͡sᴀ̰²¹	冻；僵；冷。
좻	D0-26107	t͡sᴀ̰²¹	混杂。
좼	D0-26201	t͡sᴀ²¹	za。【杂草】，【杂货】…
좽	D0-26202	t͡ʂɑi⁵⁵/t͡ʂɑi³³/t͡ʂɑi²¹	zhai。【债务】，【摘抄】…
좾	D0-26203	t͡sɑi⁵⁵/t͡sɑi³³/t͡sɑi²¹	zai。【再会】，【在场】…
좿	D0-26301	t͡ʂan⁵⁵/t͡ʂan³³/t͡ʂan²¹	zhan。【战备】，【战斗】…
죀	D0-26401	t͡san⁵⁵/t͡san³³/t͡san²¹	zan。【暂时】，【赞成】…
좿	D0-26402	t͡ʂɑŋ⁵⁵/t͡ʂɑŋ³³/t͡ʂɑŋ²¹	zhang。【帐篷】，【账单】…
죂	D0-26501	t͡ʂɑu⁵⁵/t͡ʂɑu³³/t͡ʂɑu²¹	zhao。【召唤】，【召开】…
죃	D0-26601	t͡sɑu⁵⁵/t͡sɑu³³/t͡sɑu²¹	zao。【皂角】，【造成】…
죄	D0-26701	t͡so⁵⁵	粮食。
죅	D0-26702	t͡so⁵⁵	烧；煨。
졈	D0-26703	t͡so⁵⁵	茶。
죇	D0-26801	t͡so⁵⁵	筛。
죈	D0-26802	t͡so⁵⁵	筲。
죉	D0-26803	t͡so⁵⁵	渗（透）。
쒬	D0-26804	t͡so⁵⁵	谜（语）。
옮	D0-26805	t͡so³³	喂；吃（自动）。
죌	D0-26806	t͡so³³	码（动词，量词）。
죍	D0-26807	t͡so³³	李（子）。
죎	D0-26808	t͡so³³/ko⁵⁵	部；共。
죏	D0-26809	t͡so³³	钟。
죐	D0-26810	t͡so²¹	紧；重。
죑	D0-26811	t͡so̰²¹	（老）四。
죒	D0-26812	t͡so̰²¹	茄子。
죓	D0-26813	t͡so̰²¹	顽皮。
죔	D0-26814	t͡so̰²¹	桩。
죕	D0-26815	t͡so̰²¹	添；加；搀。
죖	D0-26816	t͡so̰²¹	补。
쒼	D0-26901	t͡so̰²¹	罩。
죘	D0-26902	t͡so̰²¹	捆；竖（草）。
죙	D0-26903	t͡so̰²¹	把（量词）。
죚	D0-26904	t͡so̰²¹	窝（量词）。
죛	D0-26905	t͡so̰²¹	媒。
죜	D0-26906	t͡ʂuŋ⁵⁵/t͡ʂuŋ³³/t͡ʂuŋ²¹	zhong。【中标】，【中毒】…
죝	D0-27001	t͡suŋ⁵⁵/t͡suŋ³³/t͡suŋ²¹	zong。【纵观】，【纵横】…
죞	D0-27101	t͡ʂou⁵⁵/t͡ʂou³³/t͡ʂou²¹	zhou。【咒骂】，【咒语】…
죟	D0-27201	t͡sou⁵⁵/t͡sou³³/t͡sou²¹	zou。【奏效】，【奏乐】…
죠	D0-27202	t͡su⁵⁵	尖。
죡	D0-27203	t͡su⁵⁵	丛；绺（量词）。
죢	D0-27204	t͡su⁵⁵	撮（量词）。
죣	D0-27205	t͡su⁵⁵/ʔu⁵⁵	蹲。
죤	D0-27206	t͡su⁵⁵	罪；难；赘。
죥	D0-27207	t͡ʂu⁵⁵/t͡ʂu³³/t͡ʂu²¹	zhu。【助手】，【住口】…
죦	D0-27401	t͡ʂu³³	吓。
죧	D0-27501	t͡ʂu³³	冒；诈。
죨	D0-27502	t͡ʂu³³	惊。
죩	D0-27503	t͡ʂu³³	租。
죪	D0-27504	t͡ʂṵ³³	蒂。
죫	D0-27505	t͡ʂṵ³³	刮。
죬	D0-27506	t͡ʂṵ³³	首；曲（量词）。
죭	D0-27507	t͡su³³/t͡su²¹	zu。【租界】，【租金】…
죮	D0-27601	t͡sṵ²¹	皱纹。
죯	D0-27602	t͡sṵ²¹	冲；筑。
죰	D0-27603	t͡ʂuɑ³³/t͡ʂuɑ²¹	zhua。【抓捕】，【抓获】…
죱	D0-27604	t͡ʂuan⁵⁵/t͡ʂuan³³/t͡ʂuan²¹	zhuan。【传记】，【转动】…
죲	D0-27701	t͡suan⁵⁵	zuan。【钻戒】，【钻石】…
죱	D0-27702	t͡ʂuɑŋ⁵⁵/t͡ʂuɑŋ³³	zhuang。【壮大】，【壮观】…
죴	D0-27801	t͡ʂuei⁵⁵/t͡ʂuei³³	zhui。【坠地】，【坠毁】…
죵	D0-27802	t͡suei⁵⁵/t͡suei²¹	zui。【最初】，【最后】…
죶	D0-27901	t͡ʂuən³³	zhun。【准备】，【准确】…
죷	D0-27902	t͡suən³³	zun。【尊崇】，【尊敬】…
죸	D0-27903	t͡ʂuo³³/t͡ʂuo²¹	zhuo。【拙见】，【拙劣】…
죹	D0-28001	t͡suo⁵⁵/t͡suo³³/t͡suo²¹	zuo。【作弊】，【作词】…
죺	D0-28101	t͡sɤ⁵⁵	十（二十、七十专用）。
앋	D0-28102	t͡sɤ⁵⁵	走（带强制性）。
주	D0-28103	t͡sɤ⁵⁵	墙。
죽	D0-28104	t͡sɤ⁵⁵	正。
죾	D0-28105	t͡sɤ⁵⁵	把。
죿	D0-28106	t͡ʂɤ⁵⁵/t͡ʂɤ³³/t͡ʂɤ²¹	zhe。【这么】，【这些】…
준	D0-28201	t͡sɤ³³	移。
줁	D0-28202	t͡sɤ³³	挪。
줂	D0-28203	t͡sɤ³³	网。
줃	D0-28204	t͡sɤ³³	韭。
줄	D0-28205	t͡sɤ̰³³	间；套；补。
줅	D0-28206	t͡sɤ²¹	露。
줆	D0-28301	t͡sɤ²¹	理。
줇	D0-28302	t͡sɤ²¹	锄；挖。
줈	D0-28303	t͡sɤ²¹	踪；蹦。
줉	D0-28304	t͡sɤ̰²¹	归并。
줊	D0-28305	t͡sɤ̰²¹	窄。
줋	D0-28306	t͡sɤ̰²¹	爱；巧。
줌	D0-28307	t͡sɤ²¹	ze。【责备】，【责骂】…
줍	D0-28308	t͡sʰɿ⁵⁵	甜。
줎	D0-28309	t͡sʰɿ⁵⁵	糖。
줏	D0-28310	t͡sʰɿ⁵⁵	黄栗；翠。
줐	D0-28401	t͡ʂʰʅ⁵⁵/t͡ʂʰʅ³³/t͡ʂʰʅ²¹	chi。【斥候】，【斥退】…
중	D0-28402	t͡sʰɿ⁵⁵/t͡sʰɿ³³/t͡sʰɿ²¹	ci。【次第】，【次品】…
줒	D0-28601	t͡sʰɿ³³	鳏；寡；孤。
줓	D0-28602	t͡sʰɿ³³	伤（说话伤人）。
줔	D0-28603	t͡sʰɿ³³	蘸。
종	D0-28604	t͡sʰɿ³³	气；怒。
줖	D0-28605	t͡sʰɿ̰³³	热。
줗	D0-28606	t͡sʰɿ̰³³	捏；抟。
왞	D0-28607	t͡sʰɿ̰³³	握。
줙	D0-28608	t͡sʰɿ̰³³	磨。
줚	D0-28609	t͡sʰɿ̰²¹	角。
줛	D0-28610	t͡sʰɿ̰²¹	麂。
줜	D0-28701	t͡sʰɿ²¹	肺。
줝	D0-28702	t͡sʰɿ²¹	（穿）山（甲）。
줞	D0-28703	t͡sʰɿ²¹	涝。
줟	D0-28704	t͡sʰɿ²¹	痨。
줠	D0-28705	t͡sʰɿ²¹	挠。
줡	D0-28706	t͡sʰɿ²¹	塞；堵。
줢	D0-28707	t͡sʰɿ²¹	寡。
줣	D0-28708	t͡sʰɿ²¹	腐；朽；臭。
줤	D0-28709	t͡sʰɿ²¹	拳。
줥	D0-28710	t͡ʂʰən⁵⁵/t͡ʂʰən³³/t͡ʂʰən²¹	chen。【衬衫】，【称职】…
줥	D0-28801	t͡ʂʰəŋ³³/t͡ʂʰəŋ²¹	cheng。【称霸】，【称呼】…
줧	D0-29001	t͡sʰəŋ²¹	ceng。【层次】，【层面】…
줨	D0-29002	t͡sʰɛ⁵⁵	细。
줩	D0-29003	t͡sʰɛ⁵⁵	头；条；只；根（量词）。
줪	D0-29004	t͡sʰɛ⁵⁵	钱（量词）。
줫	D0-29005	t͡sʰɛ⁵⁵/pᴀ⁵⁵	头（量词）（用于牲畜）。
줬	D0-29006	t͡sʰɛ³³	签。
줭	D0-29007	t͡sʰɛ³³	醒。
줮	D0-29008	t͡sʰɛ³³	请；宴。
줯	D0-29009	t͡sʰɛ³³/no³³	醒。
졧	D0-29010	t͡sʰɛ³³/lɯ³³	锁。
왈	D0-29011	t͡sʰɛ³³/to̰²¹	段；久。
줲	D0-29012	t͡sʰɛ²¹	割。
줳	D0-29013	t͡sʰɛ²¹	剃；理；剪。
줴	D0-29101	t͡sʰɛ²¹	庄；件；事（量词）。
줵	D0-29102	t͡sʰɛ²¹	抬。
줶	D0-29103	t͡sʰɛ²¹/dɤ⁵⁵	叨；衔。
읚	D0-29104	t͡sʰɛ²¹	纺。
줸	D0-29105	t͡sʰɛ²¹	经；禁得。
줹	D0-29106	t͡sʰɛ²¹	耐。
줺	D0-29107	t͡sʰɛ²¹	锦；箐。
줻	D0-29108	t͡sʰɛ²¹	挂（使动）。
줼	D0-29109	t͡sʰɛ²¹/me⁵⁵	油。
줽	D0-29201	t͡sʰɛ²¹	着（过）。
줾	D0-29202	bɤ²¹	锅。
줿	D0-29203	t͡sʰɛ²¹	线。
쥀	D0-29204	t͡sʰɛ²¹	蛛；蟋。
쥁	D0-29205	t͡sʰæ̰³³	采；掐；修。
쥂	D0-29206	t͡sʰæ̰³³	锡；铝。
쥃	D0-29207	t͡sʰæ̰³³	快（催促）速。
쥄	D0-29208	t͡sʰæ̰³³	篱（笆）。
쥅	D0-29209	t͡sʰæ̰³³	剪。
쥆	D0-29301	t͡sʰæ̰²¹	小花雀。
쥇	D0-29302	t͡sʰæ̰²¹	才；材。
쥈	D0-29303	t͡sʰᴀ⁵⁵	唱。
졪	D0-29304	t͡sʰᴀ⁵⁵	快。
쥊	D0-29305	t͡sʰᴀ³³	姜。
쥋	D0-29306	t͡sʰᴀ³³	从（介词）。
쥌	D0-29401	t͡sʰᴀ³³	臊；膻；腥。
애	D0-29402	t͡sʰᴀ³³	划（创伤）。
쥎	D0-29403	t͡sʰᴀ̰³³	ca。【擦边球】。
쥏	D0-29404	t͡sʰᴀ²¹	人。
쥐	D0-29701	t͡sʰᴀ²¹	沿；顺。
쐩	D0-29702	t͡sʰᴀ²¹	朋。
옑	D0-29801	t͡sʰᴀ²¹	参（与）。
쥓	D0-29802	t͡sʰᴀ²¹	尝（偿）。
쥔	D0-29803	t͡sʰᴀ̰²¹	馋。
쥕	D0-29804	t͡sʰᴀ̰²¹	擦（钹）；车。
윀	D0-29805	t͡sʰᴀ̰²¹	查。
쥗	D0-29806	t͡ʂʰᴀ³³/t͡ʂʰᴀ²¹	cha。【叉车】，【叉烧】…
쥘	D0-29901	t͡ʂʰai⁵⁵/t͡ʂʰai³³/t͡ʂʰai²¹	chai。【拆迁】，【拆洗】…
쥙	D0-29902	t͡sʰai⁵⁵/t͡sʰai²¹	cai。【菜单】，【菜谱】…
쥚	D0-30001	t͡ʂʰan³³/t͡ʂʰan²¹	chan。【觇标】，【婵娟】…
쥛	D0-30101	t͡sʰan³³	can。【参观】，【参军】…
쥚	D0-30102	t͡ʂʰɑŋ⁵⁵/t͡ʂʰɑŋ²¹	chang。【畅想】，【畅销】…
쥛	D0-30301	t͡sʰɑŋ³³	cang。【仓房】，【仓库】…
쥞	D0-30302	t͡ʂʰɑu³³/t͡ʂʰɑu²¹	chao。【抄录】，【抄袭】…
쥟	D0-30401	t͡sʰɑu³³/t͡sʰɑu²¹	cao。【操场】，【操心】…
쥠	D0-30501	t͡sʰo⁵⁵	块；丘（量词）。
쥡	D0-30502	t͡sʰo⁵⁵	葱。
쥢	D0-30503	t͡sʰo⁵⁵	劝。
쥣	D0-30504	t͡sʰo⁵⁵	僬。
쥤	D0-30505	t͡sʰo⁵⁵	凑。
쥥	D0-30506	t͡sʰo⁵⁵	错。
쥦	D0-30507	t͡sʰo³³	冬。
쥧	D0-30601	t͡sʰo³³	声音；喉腔。
쥨	D0-30602	t͡sʰo³³	盐。
쥩	D0-30603	t͡sʰo³³	机；车。
쥪	D0-30604	t͡sʰo³³	橄榄。
쥫	D0-30605	t͡sʰo³³	（裤）腰头。
쥬	D0-30606	t͡sʰo³³	枪。
쥭	D0-30607	t͡sʰo³³	画。
얯	D0-30701	t͡sʰo³³/t͡so̰²¹	棚竖。
욌	D0-30702	t͡sʰo³³	椿。
쥰	D0-30703	t͡sʰo²¹	种。
쥱	D0-30704	t͡sʰo²¹	向日葵。
쥲	D0-30705	t͡sʰo²¹/ko²¹	调皮。
쥳	D0-30706	t͡sʰo²¹	遮。
쥴	D0-30707	t͡sʰo²¹	裙。
젻	D0-30708	t͡sʰo̰²¹	诓；哄。
쥶	D0-30709	t͡ʂʰuŋ⁵⁵/t͡ʂʰuŋ³³/t͡ʂʰuŋ²¹	chong。【冲床】，【冲压】…
쥷	D0-30801	t͡sʰuŋ³³/t͡sʰuŋ²¹	cong。【聪明】，【从此】…
쥸	D0-30802	t͡ʂʰou⁵⁵/t͡ʂʰou³³/t͡ʂʰou²¹	chou。【臭氧】，【抽查】…
쥹	D0-30901	t͡sʰou⁵⁵	cou。【凑合】，【凑数】。
쑞	D0-30902	t͡sʰu⁵⁵/bi⁵⁵	肥；壮；胖。
쥻	D0-30903	t͡sʰu⁵⁵	烧；焚。
쥼	D0-31001	t͡ʂʰu⁵⁵/t͡ʂʰu³³/t͡ʂʰu²¹	chu。【触电】，【触犯】…
쥽	D0-31201	t͡sʰu⁵⁵	cu。【促进】，【促销】…
쥾	D0-31202	t͡sʰu³³	挑；唆。
쥿	D0-31203	t͡sʰu³³	秋。
졸	D0-31204	t͡sʰu³³	鼠窜。
즁	D0-31205	t͡sʰṵ³³	小母猪。
즂	D0-31206	t͡sʰṵ³³	铲；锄。
즃	D0-31207	t͡sʰṵ³³/t͡ɕe⁵⁵	削。
즄	D0-31208	t͡sʰṵ³³	写。
즅	D0-31209	t͡sʰu²¹	节。
즆	D0-31301	t͡sʰṵ²¹	六（数词）。
즇	D0-31302	t͡sʰṵ²¹	阳。
즈	D0-31303	t͡ʂʰuai³³/t͡ʂʰuai²¹	chuai。【搋子】，【揣测】。
즉	D0-31304	t͡ʂʰuan⁵⁵/t͡ʂʰuan³³/t͡ʂʰuan²¹	chuan。【串供】，【串联】…
즊	D0-31401	t͡sʰuan⁵⁵/t͡sʰuan³³/t͡sʰuan²¹	cuan。【篡改】，【篡夺】…
즉	D0-31402	t͡ʂʰuɑŋ⁵⁵/t͡ʂʰuɑŋ³³/t͡ʂʰuɑŋ²¹	chuang。【创办】，【创建】…
즌	D0-31501	t͡ʂʰuei³³/t͡ʂʰuei²¹	chui。【吹牛】，【吹奏】…
즍	D0-31502	t͡sʰuei⁵⁵/t͡sʰuei³³	cui。【脆弱】，【脆骨】…
즎	D0-31503	t͡ʂʰuən³³/t͡ʂʰuən²¹	chun。【春风】，【春联】…
즏	D0-31601	t͡sʰuən⁵⁵/t͡sʰuən³³/t͡sʰuən²¹	cun。【寸头】，【寸土】…
즐	D0-31602	t͡ʂʰuo⁵⁵/t͡ʂʰuo³³	chuo。【绰号】，【绰约】…
즑	D0-31701	t͡sʰuo⁵⁵/t͡sʰuo³³/t͡sʰuo²¹	cuo。【挫败】，【挫伤】…
즒	D0-31702	t͡sʰɤ⁵⁵	胀。
즓	D0-31801	t͡sʰɤ⁵⁵	俏；漂亮。
쥘	D0-31802	t͡ʂʰɤ⁵⁵/t͡ʂʰɤ³³	che。【彻查】，【撤兵】…
즕	D0-31803	t͡sʰɤ⁵⁵	ce。【册立】，【侧室】…
즖	D0-31901	t͡sʰɤ³³	吃（含贬义）。
즗	D0-31902	t͡sʰɤ³³	称；赞（扬）。
즘	D0-31903	t͡sʰɤ̰³³	插；戳；刺。
즙	D0-31904	t͡sʰɤ̰³³	卷。
즚	D0-31905	t͡sʰɤ̰³³	纳。
엨	D0-31906	t͡sʰɤ̰³³	脆。
즜	D0-31907	t͡sʰɤ²¹	到达。
증	D0-32001	t͡sʰɤ²¹	碓。
윅	D0-32002	t͡sʰɤ²¹/dᴀ³³	娶。
즟	D0-32003	t͡sʰɤ²¹	饭。
즠	D0-32004	t͡sʰɤ²¹	十（数词）。
즡	D0-32005	t͡sʰɤ²¹	（萝）卜。
즢	D0-32006	t͡sʰɤ̰²¹	黍（小米）。
즣	D0-32007	t͡sʰɤ̰²¹	咬；揭发。
즤	D0-32008	t͡sʰɤ̰²¹	啃。
즥	D0-32009	t͡sʰɤ̰²¹	磨（齿）。
즦	D0-32101	t͡sʰɤ̰²¹	早（餐、点、饭）。
즧	D0-32201	d͡zɿ³³	君；官；权。
즨	D0-32202	d͡zɿ²¹	如。
즩	D0-32203	d͡zɿ²¹	跌；摔。
즪	D0-32204	d͡zɿ²¹/ɡɯ²¹/lo²¹	被。
즫	D0-32301	d͡zɿ²¹	盖（被）。
웻	D0-32302	d͡zɿ²¹	阴茎（男生殖器）。
즭	D0-32303	d͡zɿ²¹	聚会。
즮	D0-32304	d͡zɿ̰²¹	缝（动词）。
즯	D0-32305	d͡zɛ⁵⁵	棵（量词）。
즰	D0-32306	d͡zɛ⁵⁵	株；棵（栽棵、苗棵）。
즱	D0-32307	d͡zɛ⁵⁵	亲密；情丝。
즲	D0-32401	d͡zɛ³³	斜。
즳	D0-32402	d͡zɛ³³	骑（自动）。
즳	D0-32403	d͡zɛ³³	骑（使动）。
즵	D0-32404	d͡zɛ³³	捆（动词，量词）。
즶	D0-32405	d͡zɛ³³	生；鲜。
즷	D0-32406	d͡zɛ²¹	吊；挂；缢。
잹	D0-32407	d͡zɛ²¹	晓；亮。
