glyph_unified	src_ref	pronunciation	meaning
󴊹	D1-1355	ʔɤ²¹	（～X）饱隔。
󴊺	D1-1356	ᵐbʰo̰²¹	饱（吃～）。
󴊻	D1-1357	xɚ̰⁵⁵	失哟，被歪，害，坑（动词）。
󴊼	D1-1358	bɑ̰²¹	簾（竹～），竹簾。
󴊽	D1-1359	tʰo⁵⁵	约定。
󴊾	D1-1360	hɑ̰³³	夜（一～）晚（一～）。
󴊿	D1-1361	d͡ʐʰe³³	牲口，牲畜。
󴋀	D1-1362	ɣɔ³³	（～X）小腿。
󴋁	D1-1363	to̰²¹	竖（～柱子）。
󴋂	D1-1364	lɑ̰²¹	（X～）犁板。
󴋃	D1-1365	tʰo³³/⁵⁵	时间，时候。
󴋄	D1-1366	bo̰²¹	扇（量词）（一～门），床（一～被子）。
󴋅	D1-1367	ɬɑ̰²¹	烫（名、形容词）。
󴋆	D1-1368	t͡ɕi³³	梳子。
󴋇	D1-1369	lɔ²¹	石（量词）（一～粮食）。
󴋈	D1-1370	pu²¹	嘴（巴）。
󴋉	D1-1371	vɤ²¹	～桃子。
󴋊	D1-1372	t͡ʂḭ²¹	拔（～草）。
󴋋	D1-1373	t͡ɕɚ³³	（～X）记（～住），记（～忆）。
󴋌	D1-1374	kʰɑ⁵⁵	（X～X）哪儿，哪里。
󴋍	D1-1375	ʂɑ̰⁵⁵	（～X）害（～羞），害羞。
󴋎	D1-1376	zɯ̰⁵⁵	揉。
󴋏	D1-1377	kɤ̰²¹	假面俱。
󴋐	D1-1378	ⁿd͡zʰo³³	能干，能力强。
󴋑	D1-1379	ʂɤ̰²¹	舍（～本），水（～下去）。
󴋒	D1-1380	pʰɑ̰⁵⁵	档（碓～）。
󴋓	D1-1381	ɬɯ̰⁵⁵	蜕（～皮）（使动）。
󴋔	D1-1382	t͡ɕo̹³³	星星。
󴋕	D1-1383	kɤ⁵⁵	浪费，耗资，耗。
󴋖	D1-1384	fɚ³³	甩（～掉）。
󴋗	D1-1385	tʰɤ³³	那（～个），（～人）。
󴋘	D1-1386	mɔ⁵⁵	（～X）妹妹（妹子）。
󴋙	D1-1387	t͡sɯ²¹	丛（一～苗）。
󴋚	D1-1388	di³³	和（我～你）。
󴋛	D1-1389	pʰɔ²¹	逃跑。
󴋜	D1-1390	bu²¹	（～X）脸颊，嘴巴。
󴋝	D1-1391	t͡ʂhi⁵⁵	凉水。
󴋞	D1-1392	tɯ²¹	告（～诉），（控～）。
󴋟	D1-1393	t͡sɤ⁵⁵	装（～东西）。
󴋠	D1-1394	ŋɯ̰²¹	话，语言。
󴋡	D1-1395	t͡ɕo̹⁵⁵	（～̠X）茄（～子）茄子。
󴋢	D1-1396	vɤ⁵⁵	躲（雨）。
󴋣	D1-1397	pɤ⁵⁵	肿。
󴋤	D1-1398	ᶮd͡ʑʰɯ⁵⁵	咒（不礼貌的话）。
󴋥	D1-1399	pʰɚ̰²¹	掀（～开），翻（～开）。
󴋦	D1-1400	se³³	还，还再，再，又，仍然，还是。
󴋧	D1-1401	fo̹³³	左（～右）。
󴋨	D1-1402	pʰɤ²¹	胱（X～）膀胱，尿泡。
󴋩	D1-1403	ʈhɔ⁵⁵	脸（～面）。
󴋪	D1-1404	t͡ɕe²¹	冠（鸡～），鬃（马～）。
󴋫	D1-1405	dḭ²¹	颤抖状。
󴋬	D1-1406	nɚ̰⁵⁵	缝补（～衣物）。
󴋭	D1-1407	hɔ²¹	绵羊。
󴋮	D1-1408	pu³³	苔（菜～），穗包，杆。
󴋯	D1-1409	dḭ⁵⁵	能，可以。
󴋰	D1-1410	fɑ̰⁵⁵	（X～）藏（～东西）。
󴋱	D1-1411	ɳo̰²¹	（～XX）后年。
󴋲	D1-1412	mu³³	好意思。
󴋳	D1-1413	t͡ʂhḭ⁵⁵	擗，掰（～粑粑）扳。
󴋴	D1-1414	t͡ʂo̹⁵⁵	加，添。
󴋵	D1-1415	ɣo²¹	亿。
󴋶	D1-1416	ʑi²¹	水。
󴋷	D1-1417	bu²¹	浮，漂，漂浮。
󴋸	D1-1418	ɡɯ⁵⁵	涉水，渡。
󴋹	D1-1419	bo̹⁵⁵	（X～）野鸭。
󴋺	D1-1420	ʑɯ²¹	漏（～水）。
󴋻	D1-1421	ze²¹	（X～）轻（～～地扫），轻轻地，轻轻的。
󴋼	D1-1422	d͡ʑi⁵⁵	荡（～刀子），磨刀。
󴋽	D1-1423	bo̹³³	（X～）柿子。
󴋾	D1-1424	ʂu²¹	捞（从水中～东西）。
󴋿	D1-1425	bi²¹	蚯（～X）蚯蚓。
󴌀	D1-1426	ɳo³³/²¹	灵魂，魂。
󴌁	D1-1427	ʔo³³	泼（泼水或从碗中～出来）泼水，浇菜。
󴌂	D1-1428	ʂʅ²¹	浇（～水）。
󴌃	D1-1429	t͡ʂɿ⁵⁵	露水。
󴌄	D1-1430	do̹²¹	浑（～浊水）。
󴌅	D1-1431	ɖɯ³³	断（棍子），（竹子～）。
󴌆	D1-1432	ti⁵⁵	吐沫。
󴌇	D1-1433	tḭ²¹	泡（浸～），淋（～雨）。
󴌈	D1-1434	ʂʅ̰⁵⁵	捂（发酵白酒等）。
󴌉	D1-1435	ᶮd͡ʑʰo²¹	泻（～肚子），拉肚子。
󴌊	D1-1436	bɤ²¹	墓（坟～）。
󴌋	D1-1437	bo̹³³	（X～）麻（芝～），芝麻。
󴌌	D1-1438	pʰɤ²¹	蓬（一～树）　（一～草）。
󴌍	D1-1439	hu²¹	染（～布）。
󴌎	D1-1440	d͡ʐʰɯ²¹	有（～的）（～时）。
󴌏	D1-1441	sḭ⁵⁵	退（退潮的～）　干涸。
󴌐	D1-1442	ɣɚ̰²¹	搅（～拌粮食晒）。
󴌑	D1-1443	sɯ³³	血（淌～），（流～）。
󴌒	D1-1444	ɣɤ̰²¹	切（～菜），（～肉）。
󴌓	D1-1445	t͡sʰe³³	（ʔX～）发，（头～），头发。
󴌔	D1-1446	t͡ʂhḛ²¹	伸（使动）。
󴌕	D1-1447	d͡ʐʰḛ²¹	伸（自动）。
󴌖	D1-1448	ᵐbʰɚ²¹	瓶（酒～）。
󴌗	D1-1449	d͡ze²¹	滴，淌（口水往下～）。
󴌘	D1-1450	mi³³	（X～）脸面，面颊。
󴌙	D1-1451	mṵ²¹	吹（～火）。
󴌚	D1-1452	ɣɯ²¹	（X～）姑爷。
󴌛	D1-1453	ɡɯ²¹	雁（大～）。
󴌜	D1-1454	bo̹²¹	掉，落（～下来）。
󴌝	D1-1455	vo̹⁵⁵	横。
󴌞	D1-1456	ʈhɚ̰⁵⁵	变（～化）。
󴌟	D1-1457	lɤ³³	囫囵（～吞）。
󴌠	D1-1458	ɳɚ̰²¹	无牙老人吃东西的形状。
󴌡	D1-1459	sɿ⁵⁵	肝。
󴌢	D1-1460	ɕe²¹	虱子。
󴌣	D1-1461	dɔ⁵⁵	（X～）（名）誉，名誉。
󴌤	D1-1462	mɑ̰²¹	（X～）马缨（～花树）。
󴌥	D1-1463	tɤ̰²¹	润（～年～月）。
󴌦	D1-1464	lɯ̰²¹	膆子，嘴角。
󴌧	D1-1465	lḭ⁵⁵	卷（～蓆）绕（～线）。
󴌨	D1-1466	lḭ⁵⁵	卷（刀～），（锄头～）。
󴌩	D1-1467	ɣɔ²¹	胀（肚子～）。
󴌪	D1-1468	pʰɑ̰⁵⁵	叶子。
󴌫	D1-1469	pʰɑ̰²¹	半（一～）。
󴌬	D1-1470	t͡ʂhe³³	抖（发～）。
󴌭	D1-1471	ⁿdʰɔ²¹	（～X）懒（～惰），懒惰。
󴌮	D1-1472	tʰu²¹	桶（水～）。
󴌯	D1-1473	tɤ̰²¹	撮（～粮食）。
󴌰	D1-1474	lɑ̰⁵⁵	辣子。
󴌱	D1-1475	tɤ̰²¹	层（一～），套（一～衣服）。
󴌲	D1-1476	pi²¹	吐（～口水），吐（～吐沫）。
󴌳	D1-1477	mɑ̰⁵⁵	讨（～饭）。
󴌴	D1-1478	d͡zɚ²¹	茎杆，棵，杆。
󴌵	D1-1479	ʔe²¹	今（～天）。
󴌶	D1-1480	t͡ɕɔ⁵⁵	（～X）平锣。
󴌷	D1-1481	ʈho³³	叶子，肢腿，腿。
󴌸	D1-1482	kʰu²¹	盘（～脚），（～绳子）。
󴌹	D1-1483	pʰi⁵⁵	呕吐。
󴌺	D1-1484	mɑ̰²¹	兵。
󴌻	D1-1485	pʰḭ²¹	折叠。
󴌼	D1-1486	d͡ze²¹	剩（～饭）（自动）。
󴌽	D1-1487	ɖɚ²¹	满（水～），（～月）。
󴌾	D1-1488	xo̰²¹	活（～人），（～树）。
󴌿	D1-1489	t͡ɕi³³	漆（～树），（油～）。
󴍀	D1-1490	ᶯd͡ʐʰʅ²¹	退却，让开，想开。
󴍁	D1-1491	pʰi⁵⁵	参加。
󴍂	D1-1492	de⁵⁵	外（屋～）。
󴍃	D1-1493	bɑ̰³³	（X～）明子。
󴍄	D1-1494	pʰi⁵⁵	匹配。
󴍅	D1-1495	pʰi³³	妣，祖母，奶奶。
󴍆	D1-1496	ɣɤ̰⁵⁵	针，户，家（一～）（一～）。
󴍇	D1-1497	ɕi²¹	种，类，样。
󴍈	D1-1498	dɚ³³	（X～）苇（芦～），芦苇。
󴍉	D1-1499	pʰɑ̰³³	杆（手～）　（脚～）　。
󴍊	D1-1500	d͡ʑɯ̰⁵⁵	缝（～新衣）。
󴍋	D1-1501	sɯ³³	走。
󴍌	D1-1502	mu³³	马。
󴍍	D1-1503	t͡ɕʰɚ⁵⁵	行（一行）。
󴍎	D1-1504	ʑḭ²¹	（X～）影子，灵魂。
󴍏	D1-1505	ɳɯ̰²¹	光滑。
󴍐	D1-1506	t͡ʂhɚ⁵⁵	编（～辣子），（～辫子）。
󴍑	D1-1507	sɑ̰²¹	粗糙，不光滑。
󴍒	D1-1508	nɚ̰⁵⁵	抿（～垟），（～墙）。
󴍓	D1-1509	tɤ²¹	甸甸（重～），（沉～）。
󴍔	D1-1510	kɤ̰⁵⁵	忙。
󴍕	D1-1511	t͡sʰo̰⁵⁵	（X）阳光。
󴍖	D1-1512	ti²¹	（X～）（门～），门槛。
󴍗	D1-1513	pɤ̰⁵⁵	草（稻～），秸秆。
󴍘	D1-1514	pɤ²¹	（X～）肺。
󴍙	D1-1515	ɬo̰²¹	（X～）卯，兔子。
󴍚	D1-1516	ɖɤ²¹	一顿（～饭）。
󴍛	D1-1517	pɤ³³	堆。
󴍜	D1-1518	ʈhɚ̰²¹	晃（水～荡）。
󴍝	D1-1519	t͡sʰi²¹	洗。
󴍞	D1-1520	do̰²¹	出（～来）。
󴍟	D1-1521	t͡ɕʰɯ̰²¹	磨（动词）。
󴍠	D1-1522	t͡si⁵⁵	遣（派～），（差～），使唤。
󴍡	D1-1523	t͡ɕʰɚ²¹	线（棉～），（麻～）。
󴍢	D1-1524	tɚ³³	放置，使立，使坐。
󴍣	D1-1525	t͡ɕo⁵⁵	（X～）媒人。
󴍤	D1-1526	pʰe⁵⁵	板（木～）　块（一～）。
󴍥	D1-1527	t͡sʰɯ̰²¹	握（～拳头）。
󴍦	D1-1528	t͡so̰²¹	窝（一～小猪）。
󴍧	D1-1529	d͡zo²¹	饭，粮食。
󴍨	D1-1530	ⁿdʰɯ̰²¹	阴（天～）。
󴍩	D1-1531	d͡ʐʰɚ̰²¹	竿，（竹～），（X～）竹竿。
󴍪	D1-1532	ʂʅ⁵⁵	汗垢。
󴍫	D1-1533	ko²¹/ʑɤ̰²¹	撒娇（小孩）。
󴍬	D1-1534	mu³³	天，天空。
󴍭	D1-1535	ɡɑ̰³³	处（一～）。
󴍮	D1-1536	kɯ̰⁵⁵	会（学～），（～用）。
󴍯	D1-1537	t͡sʰɤ²¹	拈（用手指～），叼。
󴍰	D1-1538	do̰⁵⁵	毒（～药），浓（形容词，～茶）。
󴍱	D1-1539	sḭ⁵⁵	杀（～人），灭（～火）。
󴍲	D1-1540	mu²¹	高。
󴍳	D1-1541	ɳo̹̰²¹	（X～）多（～少），多少（一样～）。
󴍴	D1-1542	di²¹	蚓（X～）蚯蚓。
󴍵	D1-1543	ne³³	发芽。
󴍶	D1-1544	t͡sʰu³³	肥，壮，胖。
󴍷	D1-1545	pʰo̰²¹	女奴。
󴍸	D1-1546	ȵi⁵⁵	鬼（～神）。
󴍹	D1-1547	ȵi³³	（X～）姑妈。
󴍺	D1-1548	pɔ³³	帮，（～助）。
󴍻	D1-1549	ᶯd͡ʐʰʅ³³	冲（用水～）。
󴍼	D1-1550	ɳɖhɯ̰⁵⁵	打（用棍～菓）。
󴍽	D1-1551	pu³³	公（鸡）。
󴍾	D1-1552	d͡zɯ⁵⁵	刺（名词）。
󴍿	D1-1553	po³³	交换。
󴎀	D1-1554	po̰²¹	稠（稀～）。
󴎁	D1-1555	t͡ɕʰu³³	（X）腰（裤～）。
󴎂	D1-1556	dɚ²¹	（X～）埂（～子）。
󴎃	D1-1557	dɤ̰²¹	装扮，打扮。
󴎄	D1-1558	lo⁵⁵	虎，老虎。
󴎅	D1-1559	t͡se³³	把（～尿屎）。
󴎆	D1-1560	ʈɔ³³	跛（～脚），瘸子。
󴎇	D1-1561	do⁵⁵	接（用器皿～）。
󴎈	D1-1562	to³³	放置，搁。
󴎉	D1-1563	ȵɯ⁵⁵	指（～方向），瞄准。
󴎊	D1-1564	kɑ̰⁵⁵	枝（树～）。
󴎋	D1-1565	ᶯd͡ʐʰu²¹	（X～）柱（冰～）。
󴎌	D1-1566	kʰo²¹	全部，所有，完全。
󴎍	D1-1567	kʰo⁵⁵	癒好，病好。
󴎎	D1-1568	t͡ɕo̰²¹	刮（～锅底）。
󴎏	D1-1569	ɡɯ²¹	（～X）身（～体），身体。
󴎐	D1-1570	bɔ⁵⁵	背（～孩子），背孩子（自动）。
󴎑	D1-1571	t͡ɕʰɔ²¹	匹（一～马），头（一～牛）。
󴎒	D1-1572	sḭ⁵⁵	ɡo̰⁵⁵/d͡zo²（¹X～）犁（名词）。
󴎓	D1-1573	ʂo⁵⁵	燎（火焰～着）。
󴎔	D1-1574	kʰɑ̰³³/²¹	硬，铁（～核桃）。
󴎕	D1-1575	t͡ʂhɤ̰⁵⁵	间（～苗）。
󴎖	D1-1576	ɡɤ̰⁵⁵	瞬（一～间）。
󴎗	D1-1577	t͡ɕʰɚ⁵⁵	划（用刀～）。
󴎘	D1-1578	t͡ɕʰɚ³³	醒（睡～）。
󴎙	D1-1579	ȵḭ²¹	心。
󴎚	D1-1580	ȵḭ⁵⁵	按，压（～下去）。
󴎛	D1-1581	ȵi²¹	勒，系（用绳子～）。
󴎜	D1-1582	t͡ɕe³³	（ʔX～）筛子。
󴎝	D1-1583	ᶯd͡ʐʰḭ⁵⁵	撕（～绵羊毛），（～瘦肉）。
󴎞	D1-1584	ȵe³³	吃过，做过的事。
󴎟	D1-1585	pu̲²¹	团（饭～），（捏饭～）。
󴎠	D1-1586	bɤ²¹	堆（动词），轿子，锅盖。
󴎡	D1-1587	t͡ɕɯ³³	粗。
󴎢	D1-1588	nɔ²¹	（～X）耳朵。
󴎣	D1-1589	hḭ⁵⁵	（X～）胃。
󴎤	D1-1590	t͡ʂhʅ⁵⁵	迁（～移）。
󴎥	D1-1591	pʰo̹³³	旗子。
󴎦	D1-1592	dɯ³³	秃（～手）。
󴎧	D1-1593	ɳɔ⁵⁵	过（吃～）　（穿～）。
󴎨	D1-1594	t͡ʂho̹²¹	抬（～东西）。
󴎩	D1-1595	t͡ɕʰḭ²¹	抓（用指甲～）。
󴎪	D1-1596	t͡ɕʰḭ²¹	疟疾。
󴎫	D1-1597	t͡ʂho̹³³	（X～）大铁锅。
󴎬	D1-1598	to̰⁵⁵	毒（～人）动词。
󴎭	D1-1599	ȵe³³	霜。
󴎮	D1-1600	nɔ⁵⁵/ᶯd͡ʐʰɤ̰²¹	抢（～东西）。
󴎯	D1-1601	dɯ²¹	（～X）草果。
󴎰	D1-1602	t͡ɕʰu³³	烧（～洋芋）。
󴎱	D1-1603	pʰɚ²¹	辣子，辣（形容词）。
󴎲	D1-1604	pʰu⁵⁵	（X～）茯苓。
󴎳	D1-1605	d͡zɔ²¹	鼓（锣～）。
󴎴	D1-1606	d͡zɑ̰⁵⁵	冲（～垟），舂，大垟。
󴎵	D1-1607	ɬɯ̰⁵⁵	口袋（粮食～）。
󴎶	D1-1608	kʰɑ̰²¹/³³	（～X）箩（碗～），（背～）。
󴎷	D1-1609	kʰɑ̰³³	（X～）弟弟。
󴎸	D1-1610	pʰo̹²¹	灰色。
󴎹	D1-1611	ɖo³³	蜂。
󴎺	D1-1612	ɖo²¹	燃（火～着了）。
󴎻	D1-1613	ɡu²¹	完。
󴎼	D1-1614	t͡sʰi³³	细（～绳子）。
󴎽	D1-1615	tɑ̰³³	（～X）上的坡（名词）。
󴎾	D1-1616	ȵi⁵⁵	（～X）明年。
󴎿	D1-1617	pʰo̹²¹	膀子（手～）。
󴏀	D1-1618	tʰɔ³³	腌（～～肉）。
󴏁	D1-1619	ɬo̰⁵⁵	放牧。
󴏂	D1-1620	t͡sʰo̹²¹	板油（动物～）。
󴏃	D1-1621	lɔ³³	中间，中央。
󴏄	D1-1622	ɡu³³	间（中～）。
󴏅	D1-1623	lɯ³³	（X～）蝶，（蝴～），蝴蝶。
󴏆	D1-1624	ɖɚ̰⁵⁵	闪（～烁），（～亮）。
󴏇	D1-1625	nɔ³³	垫（～桌脚）。
󴏈	D1-1626	ȵɔ²¹	（X～）蛛（蜘～），蜘蛛。
󴏉	D1-1627	ȵɔ³³	粘（很～）。
󴏊	D1-1628	ɳd͡ʐʰhɑ̰⁵⁵	掺合，掺杂。
󴏋	D1-1629	ɡu³³	（̠X～）院子，天井。
󴏌	D1-1630	t͡sʰɔ²¹	塞（～进去），（～下去）（～起来堵住）。
󴏍	D1-1631	t͡sʰɿ³³	（这～）段时间。
󴏎	D1-1632	ɳɖḭ⁵⁵	削，砍（～明子）。
󴏏	D1-1633	ʑḭ³³/lḭ⁵⁵	（～X）坟（～墓）。
󴏐	D1-1634	ɡu²¹	轮，周围。
󴏑	D1-1635	lḭ²¹	缠绕，犁担。
󴏒	D1-1636	sɑ̰⁵⁵	气（吸～）。
󴏓	D1-1637	d͡ʑɑ̰²¹	冷（寒～）。
󴏔	D1-1638	ɖɑ̰²¹	坏（自动）。
󴏕	D1-1639	do³³/ɖɯ³³	支（一～线）。
󴏖	D1-1640	ȵo̹̰²¹	藤（～子）。
󴏗	D1-1641	ɳɔ⁵⁵	事情，活计（多音字X、X）。
󴏘	D1-1642	ⁿdʰe²¹	坝子，平坝。
󴏙	D1-1643	d͡ʐʰɔ⁵⁵	直（～～的）。
󴏚	D1-1644	lu²¹	包围，围住。
󴏛	D1-1645	ʑe²¹	熊（狗～）。
󴏜	D1-1646	tʰɚ⁵⁵	他们。
󴏝	D1-1647	t͡ɕe³³	口（吃一～）。
󴏞	D1-1648	ɳɖhɚ²¹	脓（出～），（～水）。
󴏟	D1-1649	de³³/bɑ²¹	父亲，爸爸。
󴏠	D1-1650	bɔ³³	聋（耳～）。
󴏡	D1-1651	d͡ʑɔ²¹	量（～斗）。
󴏢	D1-1652	ȵo̹³³	小（大～）。
󴏣	D1-1653	ȵe²¹	是。
󴏤	D1-1654	se³³	丫（一～）（一～桔子）小块。
󴏥	D1-1655	ⁿd͡zʰɚ̰⁵⁵	咬（衣物被老鼠～）。
󴏦	D1-1656	ŋɔ²¹	见（看～），看见。
󴏧	D1-1657	pʰu²¹	喷（用嘴～水）。
󴏨	D1-1658	ʂɚ³³	长（～短）。
󴏩	D1-1659	ɳɖhɯ²¹/ɦi²¹	有（犁～）。
󴏪	D1-1660	ʂo̹̰²¹	触（～电）。
󴏫	D1-1661	t͡sɯ⁵⁵	咳。
󴏬	D1-1662	ⁿd͡zʰu²¹	冠毛（飞禽～）。
󴏭	D1-1663	t͡ʂhɚ̰²¹	篱笆。
󴏮	D1-1664	si³³	聪明。
󴏯	D1-1665	ŋɤ̰²¹	悬崖，岩顶口。
󴏰	D1-1666	t͡sɔ⁵⁵	；ᶯd͡ʐʰɔ²唱¹曲调名，歌。
󴏱	D1-1667	t͡ʂo̰²¹	棵，苗（瓜豆等～～）。
󴏲	D1-1668	pʰu³³	价（～格），（～钱），价值值。
󴏳	D1-1669	t͡ɕɚ²¹	脊（～背），（～梁）。
󴏴	D1-1670	瘪（气～）。
󴏵	D1-1671	d͡zɯ̰³³	罪过，罪行。
󴏶	D1-1672	t͡se²¹	占卜。
󴏷	D1-1673	t͡sʰi³³	（～X）清，清明。
󴏸	D1-1674	mi³³	（X～）明，清明。
󴏹	D1-1675	t͡sʰḛ²¹	刺，扎，用针扎。
󴏺	D1-1676	t͡ʂhɯ²¹	烫，燎，烧（用火～）。
󴏻	D1-1677	ʂe²¹	涨，鼓（口袋～）。
󴏼	D1-1678	du²¹	弩担。
󴏽	D1-1679	ɣu²¹	（̠X～）秧田。
󴏾	D1-1680	ko̹³³	（X～）梅子，杏子。
󴏿	D1-1681	ⁿd͡zʰo̰²¹	寂寞，孤独。
󴐀	D1-1682	no³³	仙米。
󴏴	D1-1683	hɑ̰³³	蝙蝠。
󴐁	D1-1684	no̹³³	（X～X）蝠，蝙蝠。
󴐂	D1-1685	d͡zḭ⁵⁵	祭奠。
󴐃	D1-1686	t͡se⁵⁵	咬牙切齿的看人，恶狠狠的。
󴐄	D1-1687	t͡sʰo̹̰²¹	穿戴漂亮。
󴐅	D1-1688	d͡ʐʰhɯ²¹	披毡。
󴐆	D1-1689	ⁿd͡zʰɯ⁵⁵	裕（富～）富裕。
󴐇	D1-1690	bɑ̰²¹	肉（小孩语）。
󴐈	D1-1691	tʰɤ⁵⁵	大后天。
󴐉	D1-1692	ʑe²¹	旺盛，重，发达，大。
󴐊	D1-1693	hɑ̰⁵⁵	小母牛。
󴐋	D1-1694	ʂo̰²¹	上纳（～鞋底）。
󴘓	D1-1695	lɤ⁵⁵	喉（～结），喉结。
󴐌	D1-1696	tɤ³³	结（喉～），喉结。
󴐍	D1-1697	tɔ³³	菜叶枯黄。
󴐎	D1-1698	do̰⁵⁵	补，（～秧苗）（～菜）（～包谷）。
󴐏	D1-1699	dɤ²¹	（XX～）躯干，全身身体。
󴐐	D1-1700	tɔ³³/²¹	松，放松。
󴐑	D1-1701	mɤ²¹	细小。
󴐒	D1-1702	nɑ̰̰³³/²¹	（～X）窗子。
󴐓	D1-1703	t͡sɚ³³	（X～）窗子。
󴐔	D1-1704	ʑi	一起来，一齐来。
󴐕	D1-1705	ɣu²¹	恶人。
󴐖	D1-1706	bɑ̰²¹	私生子。
󴐗	D1-1707	ⁿd͡zʰo⁵⁵	（X～）火柴头。
󴐘	D1-1708	pʰṵ⁵⁵	轮（车轮）。
󴐙	D1-1709	tɔ²¹	在掌上，掌粑粑　　拍。
󴐚	D1-1710	tɔ²¹	块，塘（一小～地）。
󴐛	D1-1711	po̰²¹	人才，材料。
󴐜	D1-1712	ɣɑ̰⁵⁵	包包。
󴐝	D1-1713	（X～）包。
󴐞	D1-1714	ᶯd͡ʐʰo̰³³	（～X）钮。
󴐟	D1-1715	mo³³	（X～）扣。
󴐠	D1-1716	bo²¹	（～X）乞求，哀求。
󴐡	D1-1717	ʑḛ²¹	（X～）乞求，哀求。
󴐢	D1-1718	ɕe²¹	癣。
󴐣	D1-1719	ɣɤ²¹	冰雹。
󴐤	D1-1720	lo̰²¹	冰雹。
󴐥	D1-1721	t͡sʰɔ²¹	（～X）土（～垡），土垡。
󴐦	D1-1722	pʰi³³	土垡。
󴐧	D1-1723	bɑ̰²¹	深厚表达心情的礼品。
󴐨	D1-1724	t͡ɕʰu²¹	（～X）火把节。
󴕗	D1-1725	mu²¹	（X～）火把节。
󴐩	D1-1726		（～X）芹（～菜）芹菜。
󴐪	D1-1727	t͡ʂɚ̰²¹	蜻蜓。
󴐫	D1-1728	ɣɑ̰²¹	痒苏。
󴐬	D1-1729	ɣo̹²¹	伙伴，朋友。
󴐭	D1-1730	t͡ɕɔ³³	监狱。
󴐮	D1-1731	tʰḛ⁵⁵	面牙，犬牙。
󴐯	D1-1732	vɔ²¹	飘扬（下垂飘动样）。
󴐰	D1-1733	du³³	流（水～）。
󴐱	D1-1734	t͡su²¹	把（谷把）。
󴐲	D1-1735	tʰḛ⁵⁵	咬（猪～架）。
󴐳	D1-1736	t͡ʂhɤ²¹	猛，狠，用，力。
󴐴	D1-1737	fɤ²¹	腮腺炎（脖子肿的一种病）。
󴐵	D1-1738	ⁿd͡zʰɚ³³	团结，和睦，齐心。
󴐶	D1-1739	ɣo̹²¹	一群，一伙。
󴐷	D1-1740	ɣu³³	（X～）温和，和蔼。
󴐸	D1-1741	t͡ɕɔ²¹	打草布，裱纸。
󴐹	D1-1742	tʰɯ³³	低头。
󴐺	D1-1743	lɑ̰⁵⁵	镲（乐器）。
󴐻	D1-1744	zḭ⁵⁵	箟（～麻），箟麻。
󴐼	D1-1745	mu²¹	麻（箟～）箟麻。
󴐽	D1-1746	ʔɚ̰²¹	蝙（～蝠），蝙蝠。
󴐾	D1-1747	ŋo̹³³	肥沃，丰收年，（～土地）。
󴐿	D1-1748	ⁿdʰɚ̰⁵⁵	黏，粘稠。
󴑀	D1-1749	bɤ²¹	倍，份。
󴑁	D1-1750	du³³	（X～）没关系。
󴑂	D1-1751	di²¹	立即，马上，立刻。
󴑃	D1-1752	mo³³	甘（～蔗），（～X）甘蔗。
󴑄	D1-1753	t͡sʰɯ³³	蔗（甘～），甘蔗。
󴑅	D1-1754	pʰi²¹	蒙蒙（细雨～）。
󴑆	D1-1755	dḭ²¹	顺（～畅），顺畅。
󴑇	D1-1756	mɑ̰²¹	畅（顺～），顺畅。
󴑈	D1-1757	t͡sɯ³⁵	编造（谣言）。
󴑉	D1-1758	t͡ʂɯ³³	铝。
󴑊	D1-1759	tʰo⁵⁵	（～X）当，（～然），（肯定的语气）。
󴗵	D1-1760	so̹⁵⁵	（X～）然（当～）（肯定的语气）。
󴑋	D1-1761	堆（一～火）。
󴑌	D1-1762	ko³³	（～X）困（～难）困难困苦，艰难。
󴗼	D1-1763	t͡ɕo̹³³	（X～）难（困～）困难困苦，艰难。
󴑍	D1-1764	t͡ɕʰo³³	产（家～）（地～）（财～）。
󴑎	D1-1765	to̹²¹	打搅，忙乱。
󴑏	D1-1766	t͡ɕʰi³⁵	（～X）可（～怜），可怜。
󴑐	D1-1767	ᶮd͡ʑʰɔ³³	（X～），怜（可～），可怜。
󴑑	D1-1768	mɚ̰⁵⁵	飘飘然。
󴑒	D1-1769	dḛ²¹	（～X）燕（～子），燕子。
󴔏	D1-1770	vɔ³³	（X～）子（燕～），燕子。
󴑓	D1-1771	t͡su²¹	双脚并跳。
󴑔	D1-1772	t͡ʂɤ²¹	快快走。
󴑕	D1-1773	ⁿd͡zʰi²¹	辣（眼～病），辣疼。
󴑌	D1-1774	ko³³	（～X）困（～难）困难困苦，艰难。
󴑖	D1-1775	tʰɯ⁵⁵	愁，焦愁。
󴑗	D1-1776	ʑo²¹	软困全身无力、软、困乏病疼状，惰。
󴑘	D1-1777	du²¹	桩（一～事）。
󴑙	D1-1778	t͡ʂɤ̰⁵⁵	齁（小孩盐吃多得的病）。
󴑚	D1-1779	tʰu²¹	割（～蜂蜜），咬（蛇～）。
󴑛	D1-1780	d͡zɚ⁵⁵	编，编（～草席），打（～草鞋）。
󴑜	D1-1781	d͡ʐʰɯ²¹	忌恨。
󴑝	D1-1782	t͡ʂhe²¹	青棚（松毛棚子）。
󴑞	D1-1783	li⁵⁵	（X～）蚕（～豆），蚕豆。
󴑟	D1-1784	le³³	（X～）垭口　丫口。
󴑠	D1-1785	hɔ⁵⁵	（X～）羡慕。
󴑡	D1-1786	xɔ²¹	（～X）马（～蜂）马蜂细马蜂。
