glyph_unified	src_ref	pronunciation	meaning
돷	U0-13402		〖蜥蜴〗。
떑	U0-13403		邀约。邀请。
뺖	U0-13404		号召，动员。
뺥	U0-13405		放置。着，住（助词）。
볕	U0-13406		千。
뷊	U0-13407		〖秧鸡〗。
뤯	U0-13408		传递。
봱	U0-13409		树立，建立。举。塑（像）。
랤	U0-13410		〖马蜂〗。
녯	U0-13411		挺（肚子）。
뽰	U0-13412		挑拨。
멽	U0-13501		赌。
덩	U0-13502		狠。
듗	U0-13503		凝结，凝固。
랥	U0-13504		（雾）笼罩。
뜦	U0-13505		〖腰围大，口径小编制精细的篾箩〗。
뜥	U0-13506		匀。间（苗）。
낭	U0-13507		埋（葬）。
떒	U0-13508		蹲。
띎	U0-13509		〖比方〗。
믭	U0-13510		〖摇摇摆摆〗。
륡	U0-13511		积（灰尘）。
낯	U0-13512		单，独。
낮	U0-13601		就丛。
딘	U0-13602		奇数，单数。
빙	U0-13603		斗（名词）。斗（量词）。
댩	U0-13604		（围）堵（古语）。
댪	U0-13605		拿着。握。
렭	U0-13606		踢（足球）〖被动〗。
닃	U0-13607		下。
끮	U0-13608		起疹子。
믮	U0-13609		箱（子）。
믯	U0-13610		〖勾引〗。
뾆	U0-13611		〖鸡胗〗。
렣	U0-13701		筒，墩。把（量词）。
뗑	U0-13702		趁。依靠。
낰	U0-13703		晃荡。
룹	U0-13704		〖窝〗。
룻	U0-13705		脓包。〖凝结，凝固〗。
둮	U0-13706		〖马铜铃〗。
뼩	U0-13707		放（野火）。
뜧	U0-13708		盖（章）。
듭	U0-13709		捧。
뽹	U0-13710		撮。
룺	U0-13711		叠，摞（luo）。
럧	U0-13712		闰（年，月）。
뛟	U0-13801		舂（chong）。
븇	U0-13802		搁，放置。
렇	U0-13803		命（名）。作（记号）。
뮧	U0-13804		套（动词）。
띏	U0-13805		安装，组装。
뎄	U0-13806		戴（使动）。
뽾	U0-13807		层。
붥	U0-13808		（顶）替。
봿	U0-13809		〖导线架〗。
듮	U0-13810		垫。
떓	U0-13811		〖但是〗。
돸	U0-13901		（口，乳，胸）罩。
먯	U0-13902		（（1）乾坤。（2）宇宙空间的上下。）。
밮	U0-13903		（瓜）瓢。
뙮	U0-13904		〖喷水枪〗。
뙯	U0-13905		发抖（使动）。
똴	U0-13906		〖计划〗。
댫	U0-13907		喷嚏。
뤰	U0-13908		现（呈现）。
뀍	U0-13909		包，扎。
믂	U0-13910		兜。
랦	U0-13911		拍，抖。
뵀	U0-13912		按。
삍	U0-13913		弹跳。
뜒	U0-14001		啃。
벚	U0-14002		嚼（jiao）。
럨	U0-14003		刻。
듣	U0-14004		填。
돹	U0-14005		（牛马）劳伤。
댬	U0-14006		累，疲倦。
댭	U0-14007		下方。
봢	U0-14008		归附。
뗒	U0-14009		陪伴。
룼	U0-14010		他，她，它。其。其（其实，其中）。那（那一天）。
뭒	U0-14101		淬（火）。
뤱	U0-14102		相对。
뷻	U0-14103		败，输。
븓	U0-14104		倒（使动）。
뽅	U0-14105		〖雾沉沉，霭漫漫〗。〖那么〗。
넇	U0-14106		（箭）头。
뷋	U0-14107		明锐。
뉗	U0-14108		〖麻疹〗。
뜨	U0-14109		跑。母畜发情。
멾	U0-14110		〖风箱〗。
뾐	U0-14201		他们，她们，它们。
뻲	U0-14202		上方。
딼	U0-14203		里（面）。
똶	U0-14204		〖前方，远方〗。
뢚	U0-14205		暴露。
뇑	U0-14206		〖架子猪（用作育肥的大猪〗）。
딽	U0-14207		锋利。
뀎	U0-14208		锐利。
믛	U0-14209		（感觉）灵敏。
똵	U0-14210		（轻）快。
띐	U0-14211		〖虐待〗。
딙	U0-14212		钉（动词）。
뢋	U0-14301		碰。
뻝	U0-14302		滴（量词）。
뗓	U0-14303		（平均）分摊。
눥	U0-14304		一（数词）。
뀁	U0-14305		兔子。
봲	U0-14306		别，莫，勿。
랧	U0-14307		〖旁边〗。
뢿	U0-14308		绊。
닄	U0-14309		剃（头）修（面）。
뜩	U0-14310		〖山茶〗。
댮	U0-14311		（加盐佐料）泡。
뙰	U0-14401		时。
붱	U0-14402		〖感谢〗。
끃	U0-14403		下方。地名用字。
끄	U0-14404		惬意草。
똷	U0-14405		〖全猪全羊（杀死退毛而未剖肚的猪羊〗）。
딾	U0-14406		砍，伐（树木）。
뚚	U0-14407		啄。（蛇）咬。
뀏	U0-14408		这里。
빰	U0-14409		创（立，始）。
둯	U0-14410		踏（脚）。
뜪	U0-14501		（完）成。
뤲	U0-14502		〖黄果〗。
뮩	U0-14503		底。
눬	U0-14504		〖心胸〗。
뱮	U0-14505		〖芦苇〗。
뒟	U0-14506		砣（量词）。
뮨	U0-14507		〖出殡〗。
둰	U0-14508		〖拐杖〗。
됧	U0-14509		〖物体落水声，零零碎碎〗。
뵺	U0-14510		消灭（古语）。
믰	U0-14511		触，碰。
뼸	U0-14512		兴（礼节）。
뮞	U0-14601		开创。开垦。
믱	U0-14602		（大针地）缝。刺（杀）。
뛴	U0-14603		〖果断〗。
빆	U0-14604		弹（动词）。
뽆	U0-14605		制止。停，停息，休止。
두	U0-14606		点（动词）〖点豆腐，点眼药水〗。
맭	U0-14607		〖宇宙〗。
반	U0-14608		〖骡子〗。
뀥	U0-14609		乾坤。宇宙空间的）上下，开辟一个地名，人名。
뗔	U0-14610		黄松。
뎅	U0-14701		（子弹）上（堂）。
듅	U0-14702		盖（屋顶）。
뉘	U0-14703		〖壁虎〗。
뽇	U0-14704		刨（动词）。
빍	U0-14705		厚。稠密。
덪	U0-14706		碰。
끅	U0-14707		钻（孔）。穿（孔）。
눭	U0-14708		取（蜂蜜）。
뗕	U0-14709		张（弓）。
뽈	U0-14710		雄性（专指狗）。
뽝	U0-14801		〖一种野果的名字〗。
끯	U0-14802		山楂鸟。
끆	U0-14803		土蚕子。
맫	U0-14804		〖一会儿 〗。
멿	U0-14805		（猛）拉。
뀐	U0-14806		惊恐。
둚	U0-14807		（初）一。
떔	U0-14808		结（子）。〖线团〗。打结。
띑	U0-14809		嗑（瓜子）。
뭯	U0-14810		台阶。
뙱	U0-14811		铺设。
닅	U0-14812		〖清晰明亮〗。
덫	U0-14901		除（掉）。
듆	U0-14902		出力，奉献。
뭰	U0-14903		（年）纪。
낱	U0-14904		搾（张开大拇指和中指两端的长度）。
믲	U0-14905		（额）头。
뙲	U0-14906		桌（子）。
녰	U0-14907		柜。
낲	U0-14908		〖魔芋〗。
뛠	U0-14909		塘。
듽	U0-14910		（天）地。〖世上凡间〗。
너	U0-15001		叙述，发表。讲，讲述。
벲	U0-15002		（门）槛。
똚	U0-15003		点（名），题（名）。
뜁	U0-15004		混（日子）。
딿	U0-15005		清楚，透明，明白。
댯	U0-15006		死板，不灵活。
뉙	U0-15007		〖声音〗。
돺	U0-15008		〖虚荣，爱打扮〗。〖地区，区域〗。〖那里〗。
둱	U0-15009		〖埋怨〗。
룇	U0-15010		勤。
롕	U0-15011		愿意。爱，好（吃）。
뽪	U0-15101		〖不但……而且〗。
눠	U0-15102		荫。
뵓	U0-15103		们（同志们）。
땀	U0-15104		在（时态词）。
릮	U0-15105		〖铜帽〗。
뵬	U0-15106		（身材）矮小。
뗖	U0-15107		〖自己〗。
뢰	U0-15108		刨。砍。
뛎	U0-15109		〖人奔跑或者鸟在地上跑〗。
땁	U0-15110		〖聪明，伶俐〗。
뉚	U0-15111		荸荠（荸荠）。
똎	U0-15112		〖祷告〗。
댰	U0-15113		割。
뒠	U0-15201		赊（账）。
뤳	U0-15202		〖形容词缀〗。得（副词）。
븴	U0-15203		行，可以。〖哩岱楼，地名，彝语指云南石林县城〗。
룽	U0-15204		融，细（末）。
넉	U0-15205		（昌）盛。
렲	U0-15206		强健。
뼡	U0-15207		（圆木）筒（量词）。
뇒	U0-15208		短。
녱	U0-15209		秃。
뾵	U0-15210		〖猫头鹰〗。
떕	U0-15211		（削）砍。刨（木板）。
돻	U0-15301		如，及（我不及他）。
려	U0-15302		〖角落〗。
돼	U0-15303		倒。翻（翻车）。
덬	U0-15304		〖傻子〗。
뎵	U0-15305		敲打，击打。〖斗殴〗。
뚻	U0-15306		脱（粒）。
눋	U0-15307		榫头。
댱	U0-15308		鸽子，斑鸠。
묛	U0-15309		浑浊。
녲	U0-15310		（土）坎。
땂	U0-15401		边，界。方（矩形）。
밯	U0-15402		胸。
뱈	U0-15403		〖睾丸〗。
봩	U0-15404		停止。
릚	U0-15405		鼓（眼）。
뿗	U0-15406		〖掼谷槽（收割稻谷时作脱粒的用具〗）。
뇓	U0-15407		制造。
뎶	U0-15408		〖拘禁，禁闭〗。
끇	U0-15409		制度。
둲	U0-15410		〖芋头〗。
똸	U0-15411		瘦。
낳	U0-15501		祖母，奶奶。
붦	U0-15502		恶（心）。
뀑	U0-15503		爬，攀，登。上（动词）。
뻞	U0-15504		初（表示农历的某一天）。
녳	U0-15505		〖脊椎凹陷处〗。
룀	U0-15506		〖从主干长出来的枝芽〗。
뽫	U0-15507		（鸡）距（拐爪）。
뼓	U0-15508		〖腿跨〗。
블	U0-15509		〖哪里〗。
붊	U0-15510		〖犁辕（yuan〗）。
뼋	U0-15601		1 戟（jǐ）。2〖三叉矛〗。
븕	U0-15602		〖夭折〗。
븖	U0-15603		（（1）经常，天天。（2）哪天。）。
빮	U0-15604		松，散。
뒡	U0-15605		〖袜子〗。
둃	U0-15606		〖语气词〗：呢。吗。啊。
뿊	U0-15607		〖随便，简单〗。
뢛	U0-15608		的。
떖	U0-15609		〖垂落〗。〖和尚〗。
롖	U0-15610		发酵。
듾	U0-15611		〖可惜〗。
뷌	U0-15612		出。冒。暴露。
맞	U0-15613		〖乱说〗。〖话多〗。
넊	U0-15701		涨。
먰	U0-15702		生（疮），长（瘤子）。
뿇	U0-15703		了（le）。
넋	U0-15704		毒（名词）。草乌。巴豆。〖半夏〗。
닆	U0-15705		〖算了，罢了〗。
믃	U0-15706		补（载，种）。
눚	U0-15707		（点）燃。
붒	U0-15708		〖屁股，臀部〗。〖尾椎〗。〖山地〗。
뺦	U0-15709		平。
뉛	U0-15710		齐。
뻳	U0-15711		整（齐）。
뎷	U0-15801		浓。
뎸	U0-15802		〖决定〗。
넌	U0-15803		（猫，狗的）白花前肢。
뮉	U0-15804		踪迹。
둳	U0-15805		印记。线索，迹象。
묜	U0-15806		〖葱籽〗。
룛	U0-15807		重字。
뿐	U0-15808		话。说。
땃	U0-15809		边，面，后。〖跟随，继续〗。〖顶替〗。
낍	U0-15901		条。
룾	U0-15902		洞。坑。
삎	U0-15903		（眼）睛。
듿	U0-15904		得（助词）。
낎	U0-15905		和睦，友好。爱好。
듇	U0-15906		〖名声，身份，地位〗。
룿	U0-15907		〖健壮〗。
떘	U0-15908		了（助词）。
묝	U0-15909		棍，棒。
뎹	U0-15910		通（达）。
떗	U0-15911		件（量词）。
몀	U0-16001		〖孔眼，空洞〗。
뼞	U0-16002		〖锤子〗。
릯	U0-16003		（产）生。癸（天干第十位）。〖后面，后边〗。
뾑	U0-16004		翅（膀）。
뗗	U0-16005		〖筲箕（shaoji〗）。
뮊	U0-16006		〖蚂蚱，蚱蜢〗。
떙	U0-16007		（（祖宗的）的祠堂，神坛）。
뻴	U0-16008		（衣）襟。
뎺	U0-16009		能。
뻟	U0-16010		（衣）褊（bian）。
배	U0-16011		〖一项项〗。
돽	U0-16101		推，掀。
뭷	U0-16102		〖外面〗。
뜂	U0-16103		墙。
백	U0-16104		〖世上，世界〗。〖阳世间〗。
랈	U0-16105		说（引述式）。
럩	U0-16106		〖风箱〗。
묁	U0-16107		的（东西）。
봅	U0-16108		狐（狸）。
둴	U0-16109		〖形容词缀〗〖静悄悄〗。
볖	U0-16110		歹。憨，劣。
닇	U0-16201		愁闷。
삏	U0-16202		住所。部位。〖来由〗。〖人名用词〗。
릡	U0-16203		处（量词）。（这）里。（哪）里。
뀦	U0-16204		（地）区。
댲	U0-16205		〖背扇〗。
롃	U0-16206		褂（子）。
뜃	U0-16207		〖议论〗。
니	U0-16208		〖龙胆草〗。
몲	U0-16209		〖老鼠，耗子〗。
롄	U0-16210		〖故事〗。
녴	U0-16211		阴（天）。冬眠。
내	U0-16301		产（生）。壬（天干第九位）。人名用词。
녵	U0-16302		浅。
녷	U0-16303		不好。
릎	U0-16304		砧板（菜墩）。
넍	U0-16305		〖蚯蚓〗。
뭆	U0-16306		潭（水井）。
묞	U0-16307		根据，依据，理由。
뛆	U0-16308		（树）稍。
뵴	U0-16309		燃（烧）。
닉	U0-16310		〖草果。缓和〗。
녶	U0-16401		拉（屎）。
끰	U0-16402		歧（视），鄙（视）。
뜫	U0-16403		〖碗〗。
뫉	U0-16404		炉（名词）。炉（量词）。
됨	U0-16405		戴。穿（鞋子）。
뼙	U0-16406		（责）怪。
땄	U0-16407		有（古语）。
뺲	U0-16408		结（果）。
뼔	U0-16409		结合。〖名份，身份〗。
룁	U0-16410		〖昆虫〗。
노	U0-16411		些。
똹	U0-16412		咽喉。
듉	U0-16501		〖习惯〗。
믄	U0-16502		捶。
듈	U0-16503		（打）破。
밁	U0-16504		球类运动的统称。
밐	U0-16505		〖鲁岱，人名，笃慕第十代孙〗。
댳	U0-16506		（火）镰，〖火石〗。
뫊	U0-16507		（猪）拱。
몳	U0-16508		想，思考，思索。
뼹	U0-16509		上方。
빪	U0-16601		游逛，走串。
뺳	U0-16602		（用镰刀）割。
빫	U0-16603		平整，铲平。〖和平〗。
덭	U0-16604		定。
뼪	U0-16605		沉（底）。
뛡	U0-16606		飞逝。
랉	U0-16607		挣，拼搏。
뿟	U0-16608		猖獗。
빇	U0-16609		挣，拼搏。
뒢	U0-16701		顽皮，俏皮。
뱿	U0-16702		争抢。
댴	U0-16703		镶。
듯	U0-16704		喝。吸。
뤴	U0-16705		吞，咽。
뛢	U0-16706		蕨（菜）。
몁	U0-16707		（（祭祀用的）酒具）。
뵔	U0-16708		〖侄子，侄儿〗。
뭬	U0-16709		挖（洞）。开（口）。
덮	U0-16710		〖花衣服（专指彝族妇女上衣盛装〗）。
땅	U0-16801		（嘴）巴。
띒	U0-16802		〖梨子〗。
몂	U0-16803		打。〖椎chuí 杀（击杀〗）。
둵	U0-16804		丢。投掷。
띓	U0-16805		椽（子）。
뚛	U0-16806		咚咚（象声词）。
맺	U0-16807		蛋。生（蛋）。
레	U0-16808		〖厅堂〗。
낵	U0-16809		纯净。
뺴	U0-16810		光秃。
럪	U0-16901		蛰（动词）。
뎻	U0-16902		（拼着）耍。
삥	U0-16903		#N/A。
뷭	U0-16904		争论，辩论。
뇔	U0-16905		（酒）曲。
닊	U0-16906		儴解。
뤵	U0-16907		（小孩子）怕。
뻊	U0-16908		捆绑。捆（量词）。
뜬	U0-16909		（用手）挡。
녹	U0-16910		阻挡，阻拦。堵截。
뉜	U0-17001		妨碍。
됩	U0-17002		担任（担任工作）。
붧	U0-17003		〖形容词缀〗〖沉甸甸〗。
붗	U0-17004		〖藿麻〗。
맢	U0-17005		（荨（qian）麻）。
뾟	U0-17006		打扮。扮演。
뢂	U0-17007		撮箕。
뛇	U0-17008		装（动词）。
뾇	U0-17009		原野，坝子。
닋	U0-17101		能装。
뎼	U0-17102		丢弃。
뮇	U0-17103		你的。
뉝	U0-17104		烧（肉）的气味。
뙳	U0-17105		〖舌头〗。
뭸	U0-17106		〖娃娃鸡〗。
댵	U0-17107		肮脏，污染。
끱	U0-17108		轻快。
램	U0-17109		〖规矩，礼节〗。
뀧	U0-17110		心。
넎	U0-17111		乃（是）。
뇕	U0-17112		调拌，搅。
뷮	U0-17201		〖泥泞〗。
낶	U0-17202		缝（动词）。
븗	U0-17203		燎。烧。
뷰	U0-17204		勒。
뫝	U0-17205		捏。
뷯	U0-17206		摔跤。
뾶	U0-17207		泡（pao）〖核桃〗。
뉞	U0-17208		（火）旺。
뱟	U0-17209		丢失。消失。
닌	U0-17210		绩（麻）。
넏	U0-17211		稠密。
붏	U0-17301		少。（皮聂，（古人名，与赤芤（[kōu）同为彝族先民中出现的第二君王））。
녺	U0-17302		低，矮。
닐	U0-17303		近。
닍	U0-17304		芽。
닎	U0-17305		坡。
닏	U0-17306		朋友。
벍	U0-17307		明（年）。
뎘	U0-17308		香（味）。
뻵	U0-17309		春。
뭓	U0-17310		黏糊糊（食物腐烂后的状况）。
띔	U0-17401		〖唠唠叨叨〗。
닑	U0-17402		〖灰彩页〗。
땆	U0-17403		〖猫的词尾〗。
뎽	U0-17404		〖祷告〗。
듞	U0-17405		〖稀巴烂〗。
먱	U0-17406		那。
뤀	U0-17407		弩。
맷	U0-17408		大。〖哪吞落姆，古代名城，今在昆明晋宁境内〗。
먲	U0-17409		眼。
몃	U0-17501		看。〖形容飞快消逝〗。
빱	U0-17502		黑。
뽉	U0-17503		〖猫〗。
빬	U0-17504		墨。
맸	U0-17505		贪婪。
뫋	U0-17506		眼，孔。
먳	U0-17507		肥。〖肥肉〗。
뻶	U0-17508		粑，馍，饼。
빽	U0-17509		深。
뛵	U0-17601		（心）狠。
맹	U0-17602		你。
믅	U0-17603		滴（量词）。
먵	U0-17604		块（量词）。
먴	U0-17605		〖石榴〗。
뙴	U0-17606		稀（烂）。炷（量词）。
뜄	U0-17607		等量。
뾒	U0-17608		（牲畜的）膘。
널	U0-17609		肥沃。（后）年。
뛶	U0-17610		豆类。
몄	U0-17701		〖赌咒〗。
넑	U0-17702		呢（语气助词）。〖那么〗。
뜭	U0-17703		背面。后面。〖斧子〗。
녻	U0-17704		〖盟誓〗。
뾀	U0-17705		土（地）。〖阿脑阿画，人名〗。
넒	U0-17706		〖毛发乱〗，〖汗毛〗。
뾚	U0-17707		〖磨石，石灰〗。
뫌	U0-17708		髓。
맍	U0-17709		舍得。
먶	U0-17710		猴。申（地支第九位）。
닒	U0-17801		鼻。
낆	U0-17802		沉淀物。
뾈	U0-17803		控告。
륢	U0-17804		赶，吆（猪，马）。
믜	U0-17805		冲。
낷	U0-17806		络绎不绝。
뵁	U0-17807		你们。
됪	U0-17808		吗（语气助词）。
뇖	U0-17809		〖牛奶〗。
뉟	U0-17810		事情。事故。
뻷	U0-17811		活计，工作。
명	U0-17901		诓（欺骗）〖小孩〗。
닓	U0-17902		逗（小孩）。
랊	U0-17903		过（时态助词）。
뽘	U0-17904		〖骟过的绵羊〗。
뚜	U0-17905		（孩子间互相）逗玩。〖诱惑〗。
뙵	U0-17906		〖窃衣草〗。
뽤	U0-17907		箭。
넓	U0-17908		雾（霭）。
뢃	U0-17909		台垫。
뇗	U0-17910		祭牲。
뻋	U0-17911		多。
뤶	U0-18001		嫩。软。
락	U0-18002		〖可惜〗。
똺	U0-18003		休息。〖勒俄，彝族诗歌的一种〗。
뇘	U0-18004		麻风病。
뒣	U0-18005		肯。
둛	U0-18006		听。
뙶	U0-18007		问。
눮	U0-18008		病，痛。
뵿	U0-18009		〖繁殖，繁衍〗。
뵻	U0-18010		增加，增多。涨（饭）。
묟	U0-18101		潮湿，滋润。
뉠	U0-18102		彝。
띕	U0-18103		垫（子）。
떚	U0-18104		回忆。
넔	U0-18105		姐姐。
뒤	U0-18106		〖清明〗。
뽙	U0-18107		猿（人）。
삗	U0-18108		〖篾丝〗。启，揭（篾丝）。
뛏	U0-18109		嗅。〖臭味〗。
뤁	U0-18110		〖脚后跟〗。
돾	U0-18111		鞋（子）。
닔	U0-18201		（植物）出芽。
붲	U0-18202		穗。
붺	U0-18203		〖收落的庄稼〗。
롅	U0-18204		〖庄稼地里的杂草〗。
벴	U0-18205		雾。
뚝	U0-18206		（（未曾生过崽的）小母山羊）。
뜮	U0-18207		女（儿）。
넕	U0-18208		再生（作物）。
뎾	U0-18209		颤（抖）。
뙷	U0-18210		顽强。凶猛。
뒥	U0-18301		光，赤。
끞	U0-18302		额头。
뤷	U0-18303		〖耳环〗。
밑	U0-18304		肋（骨）。
뉡	U0-18305		红。（火）旺。〖部落名〗。地名用词。人名用词。
뉢	U0-18306		堵（量词）。
뙸	U0-18307		（身体）缺陷。
뎿	U0-18308		仇怨。
뚞	U0-18309		孩，童。
뚟	U0-18401		〖膝关节〗。
닕	U0-18402		硝（名词）。硝（动词）。
닖	U0-18403		秧（苗）。
둶	U0-18404		闪（动）。
돀	U0-18405		生，繁殖。
뷍	U0-18406		扬（稻子，豆类）。
뜓	U0-18407		掩，抹。沾。
둷	U0-18408		〖八角〗。
빁	U0-18409		四（数词）。
닗	U0-18410		孙。
많	U0-18411		（刀）叶。
롥	U0-18412		任随。
뢱	U0-18413		放任（牲畜散开吃草）。
뫍	U0-18501		晒（太阳）。
댶	U0-18502		吸（烟）。
돁	U0-18503		挺（胸，腰，肚）。
봳	U0-18504		旧。古。庚（天干第七位）。
봴	U0-18505		〖灰尘〗。
뢄	U0-18506		换。蜕。
볦	U0-18507		借。
릛	U0-18508		祭（祖）。
됫	U0-18509		〖樱桃〗。〖地名用词〗。
논	U0-18510		丢（脸）。〖象声词〗。
뢲	U0-18511		哮喘。
딀	U0-18601		（（重叠词缀〗〖毛发）蓬松）。
듘	U0-18602		〖砍柴刀〗。
뷱	U0-18603		曾孙。
붳	U0-18604		征讨，讨伐。
럫	U0-18605		漂（洗）。
눌	U0-18606		青年。
렉	U0-18607		〖舅娘〗。
맻	U0-18608		〖小饼〗。
맼	U0-18609		〖诽谤〗。
넖	U0-18610		〖兔子〗。卯（地支的第四位）。
뼺	U0-18611		〖螳螂〗。
벽	U0-18612		〖娇气〗。
뎆	U0-18701		过（新年）。
뻌	U0-18702		猛（大）。
붴	U0-18703		脱（衣服）。
뎇	U0-18704		饱满。
븧	U0-18705		明亮。
녽	U0-18706		〖高兴得发狂〗。〖重叠词缀〗。
뽊	U0-18707		通头。
몆	U0-18708		〖干瞪眼〗。
뼻	U0-18709		〖吉利〗。
뉣	U0-18710		松脱。
머	U0-18711		沟渠。
뽞	U0-18712		祭。
넗	U0-18713		放（牧）。〖耕牧，庄稼〗。
맽	U0-18801		舌头。
뉤	U0-18802		西（方）。
러	U0-18803		祈求。
돿	U0-18804		厩（名词）。〖量词〗〖一圈羊〗。
먷	U0-18805		〖睾丸〗。
뫢	U0-18806		（小步地）走。
빲	U0-18807		〖形容词缀〗〖累累地〗。
맾	U0-18808		裤子。
묂	U0-18809		芹（（野生）水芹菜）。
뤸	U0-18810		（米）仁。
믆	U0-18811		调换。
땇	U0-18812		更替。
뒦	U0-18901		顶替。
뤂	U0-18902		（鲁朵（卦名，指《八卦》中的震，巽（xun）二卦。远古部族名，〖这个部族首先把野兽驯化成家畜〗。传说中的山精。凶煞神。）。
돂	U0-18903		惩治。
뿠	U0-18904		训斥。
맿	U0-18905		炒。煎。
낸	U0-18906		（起）泡。
봎	U0-18907		银子。
뀒	U0-18908		飘。
먹	U0-18909		口袋。
뚼	U0-18910		陈（酒）。
뉥	U0-18911		摇动。
끈	U0-18912		白杨树。
뫎	U0-19001		传（种）。
둸	U0-19002		延缓时间。缓（期）。
뼤	U0-19003		（大）袋子。（专指）皮口袋。
녾	U0-19004		〖渣蓬蓬（形容树木枝叶繁茂〗。
뽺	U0-19005		骄傲。
뫥	U0-19006		（风）流，风骚。
밲	U0-19007		通洞。〖通道，推脱〗。
됀	U0-19008		（衣服）皱。
뒧	U0-19009		（使）动。
님	U0-19010		电。
뙹	U0-19011		神。
끟	U0-19012		晒。
뗘	U0-19101		（火）焰。
뤃	U0-19102		船。
뤄	U0-19103		烙（老）〖穿〗。
뢳	U0-19104		刺杀。
닙	U0-19105		（散 ）乱。
됁	U0-19106		劝（酒，饭）。
됂	U0-19107		〖坟墓〗。
뭨	U0-19108		〖毛驴〗。
뎙	U0-19109		菲篥（li）〖一种吹奏的草杆乐器〗。
랩	U0-19110		（叽哩（象声词）蟋蟀叫声）。
넘	U0-19111		〖笛子〗。
뿫	U0-19112		晚熟（的种子）。
돃	U0-19201		重。〖沉甸甸〗。
뛐	U0-19202		慢。轻（指动作）。
뫮	U0-19203		〖礼里，彝族家支名〗。
몇	U0-19204		〖葫芦〗。
똻	U0-19205		〖拘禁，禁闭〗。
롗	U0-19206		钻（孔，眼）。锥。
도	U0-19207		〖叙述〗。〖彝文文献的一种〗。
댷	U0-19208		寻觅（踪迹）。
뉦	U0-19209		沉（甸）。
딁	U0-19210		害（命）。
딚	U0-19301		挺（胸，腰，肚）。
묹	U0-19302		（（1）沸腾。（2）波浪。）。
삅	U0-19303		抛，扔。
삄	U0-19304		卷，包。
밞	U0-19305		缠绕。
밣	U0-19306		〖词缀〗〖弹跳弹跳的〗。
낏	U0-19307		（牛犁）担。
낐	U0-19308		向后仰。
뀂	U0-19309		（刀刃含钢不足而）卷。
뀃	U0-19310		舔。〖专指母羊对出生羊崽的舔〗。
삚	U0-19311		卷（量词）。
밌	U0-19401		〖重叠词缀〗〖红艳艳，红殷殷，红彤彤〗。
듊	U0-19402		〖囤箩〗。
뻸	U0-19403		忧（心）。
묠	U0-19404		〖词缀〗〖红彤彤〗。
럭	U0-19405		要。
닚	U0-19406		〖楼枕〗。
뉧	U0-19407		哼。
밤	U0-19408		被。
뱉	U0-19409		呢（语气词表示疑问）。
볃	U0-19410		高兴。
땈	U0-19411		揭（开）。
먀	U0-19412		（怀）孕（古语）。
뢜	U0-19413		〖蝼蛄[lóu gū] 〗。
밳	U0-19501		鸦（乌鸦）。
딂	U0-19502		蟒。
뇙	U0-19503		（摇）摆。
룜	U0-19504		坍塌。
롆	U0-19505		颈，项（脖子）。
땉	U0-19506		容易。〖很，（不得了（补语〗）。慢。
뮟	U0-19507		晚熟（作物）。蔗（妻），后（妻）。
됃	U0-19508		〖公牛〗。
뛣	U0-19509		港湾。
뉨	U0-19510		下（雨）。
먁	U0-19511		〖玩耍〗。〖铃铛〗。
떛	U0-19601		〖上，坎上，岩石上〗。
묡	U0-19602		〖断定〗。
딛	U0-19603		〖骄傲〗。
별	U0-19604		拥挤。
뉪	U0-19605		随便，胡乱。很，不得了（补语）。
륣	U0-19606		破烂。〖槟榔〗。〖弯钩〗。
롸	U0-19607		着（用在动词后面作嘱咐语气）。吗（表示疑问）。
밴	U0-19608		〖水渡槽（涧槽〗）。
륤	U0-19609		蘸。
뉩	U0-19610		摇摆。〖蠕动〗。
눯	U0-19611		立即。
뜯	U0-19701		拌，和。
냃	U0-19702		绞痛。
독	U0-19703		〖重叠词缀〗。
뉫	U0-19704		手。〖私房〗。〖翅膀〗。〖胡琴〗。
뜅	U0-19705		〖前缀词〗。
밵	U0-19706		承包，承揽，包揽。
뱠	U0-19707		〖钩子〗。
밶	U0-19708		〖挑箩〗。
뙺	U0-19709		〖马虎，草率〗。
뱯	U0-19710		〖凉爽〗。
뱰	U0-19711		结（尾）。
먂	U0-19712		惟恐，害怕。
띮	U0-19713		几乎，差点儿。
똼	U0-19801		〖棉花〗。
뻁	U0-19802		〖形容词〗〖满满尖尖〗。
뱡	U0-19803		贱（价格）。
끉	U0-19804		向（祖宗祝告）。
뱊	U0-19805		〖攀枝花（木棉〗）。
뗙	U0-19806		轮。
랪	U0-19807		〖泸沽湖〗。
몈	U0-19808		石头。
뽋	U0-19809		1〖中央，中间，中心〗。〖头顶。百会穴〗。
둹	U0-19810		〖斗笠〗。
먺	U0-19901		足够，够。
뜊	U0-19902		（变）成。
딑	U0-19903		〖依靠（瞧得起〗）。
력	U0-19904		积（水）〖动词〗。坑，塘（名词）。坑，塘（量词）。
뉬	U0-19905		山谷。
밂	U0-19906		早熟（种子）。
롦	U0-19907		耳（朵）。
뵭	U0-19908		〖秋千〗。
딌	U0-19909		〖（形容词缀〗〖黑黝黝〗。
뱋	U0-19910		轻。2〖价格便宜〗。
룂	U0-19911		〖毕摩的法帽〗。〖洛玻思齿液，（鸭池河，在贵州黔西〗）。〖乐作，彝族的一种舞蹈〗。
녿	U0-20001		〖重叠词缀〗。
몉	U0-20002		雹。
